source_book,source_ref,source_idx,target_book,target_ref_window,target_start_idx,target_window_n_verses,score,cheap_score,token_jaccard,stem_jaccard,bigram_dice,trigram_dice,lcs_len,lcs_ratio,max_exact_run_len,max_exact_run,shared_content_token_count,shared_content_tokens
Luke,Luke 7:20,322,Mark,Mark 12:3-12:4,457,2,0.1119,0.1007,0.15,0.15,0.0,0.0,3,0.25,1,προσ,3,αλλον απεστειλεν προσ
Luke,Luke 7:20,322,Mark,Mark 12:4-12:5,458,2,0.1059,0.0882,0.1364,0.1364,0.0,0.0,3,0.25,1,προσ,3,αλλον απεστειλεν προσ
Luke,Luke 7:20,322,Mark,Mark 12:5-12:5,459,1,0.0748,0.0755,0.1111,0.1111,0.0,0.0,1,0.1,1,απεστειλεν,2,αλλον απεστειλεν
Luke,Luke 7:20,322,Mark,Mark 12:5-12:6,459,2,0.0842,0.075,0.1154,0.1154,0.0,0.0,2,0.1667,1,προσ,3,αλλον απεστειλεν προσ
Luke,Luke 7:21,323,Mark,Mark 1:34-1:34,34,1,0.1002,0.0829,0.0909,0.0952,0.087,0.0,2,0.1667,2,εθεραπευσεν πολλουσ,2,εθεραπευσεν πολλουσ
Luke,Luke 7:21,323,Mark,Mark 3:10-3:10,83,1,0.0747,0.0706,0.1053,0.1053,0.0,0.0,1,0.1111,1,εθεραπευσεν,2,εθεραπευσεν πολλουσ
Luke,Luke 7:21,323,Mark,Mark 1:33-1:34,33,2,0.0894,0.067,0.0741,0.0769,0.0714,0.0,2,0.1667,2,εθεραπευσεν πολλουσ,2,εθεραπευσεν πολλουσ
Luke,Luke 7:21,323,Mark,Mark 13:11-13:11,509,1,0.0874,0.0642,0.0714,0.0714,0.0714,0.0,2,0.1667,2,εκεινη ωρα,2,εκεινη ωρα
Luke,Luke 7:21,323,Mark,Mark 3:10-3:11,83,2,0.06,0.056,0.0741,0.1154,0.0,0.0,1,0.0833,1,εθεραπευσεν,2,εθεραπευσεν πολλουσ
Luke,Luke 7:22,324,Mark,Mark 10:3-10:3,373,1,0.1848,0.081,0.0952,0.0952,0.0952,0.0,2,0.5,2,αποκριθεισ αυτοισ,2,αποκριθεισ αυτοισ
Luke,Luke 7:22,324,Mark,Mark 3:33-3:33,106,1,0.1381,0.0747,0.087,0.087,0.087,0.0,2,0.3333,2,αποκριθεισ αυτοισ,2,αποκριθεισ αυτοισ
Luke,Luke 7:22,324,Mark,Mark 15:12-15:12,619,1,0.1128,0.0691,0.08,0.08,0.08,0.0,2,0.25,2,αποκριθεισ αυτοισ,2,αποκριθεισ αυτοισ
Luke,Luke 7:22,324,Mark,Mark 15:12-15:13,619,2,0.0966,0.0643,0.0741,0.0741,0.0741,0.0,2,0.2,2,αποκριθεισ αυτοισ,2,αποκριθεισ αυτοισ
Luke,Luke 7:22,324,Mark,Mark 10:2-10:3,372,2,0.0965,0.0643,0.0741,0.0741,0.0741,0.0,2,0.2,2,αποκριθεισ αυτοισ,2,αποκριθεισ αυτοισ
Luke,Luke 7:23,325,Mark,Mark 9:40-9:40,362,1,0.2071,0.2158,0.3333,0.3333,0.0,0.0,1,0.25,1,εστιν,2,εστιν οσ
Luke,Luke 7:23,325,Mark,Mark 9:39-9:39,361,1,0.1902,0.1238,0.1429,0.1429,0.1429,0.0,2,0.4,2,εστιν οσ,2,εστιν οσ
Luke,Luke 7:23,325,Mark,Mark 3:35-3:35,108,1,0.1287,0.1153,0.1818,0.1818,0.0,0.0,1,0.2,1,εστιν,2,εστιν οσ
Luke,Luke 7:23,325,Mark,Mark 9:39-9:40,361,2,0.1798,0.1084,0.1333,0.1333,0.1111,0.0,2,0.4,2,εστιν οσ,2,εστιν οσ
Luke,Luke 7:23,325,Mark,Mark 10:43-10:43,413,1,0.1522,0.1056,0.1667,0.1667,0.0,0.0,2,0.4,1,εστιν,2,εστιν οσ
Luke,Luke 7:24,326,Mark,Mark 14:10-14:10,545,1,0.1247,0.1046,0.1364,0.1364,0.0833,0.0,2,0.2,2,προσ τουσ,3,εισ προσ τουσ
Luke,Luke 7:24,326,Mark,Mark 5:22-5:22,171,1,0.1246,0.1044,0.1364,0.1364,0.0833,0.0,2,0.2,2,προσ τουσ,3,εισ προσ τουσ
Luke,Luke 7:24,326,Mark,Mark 1:12-1:12,12,1,0.1698,0.0956,0.1111,0.1111,0.1053,0.0,2,0.4,2,εισ ερημον,2,εισ ερημον
Luke,Luke 7:24,326,Mark,Mark 5:19-5:19,168,1,0.0944,0.0872,0.1111,0.1111,0.069,0.0,2,0.1333,2,προσ τουσ,3,εισ προσ τουσ
Luke,Luke 7:24,326,Mark,Mark 5:19-5:20,168,2,0.0922,0.0869,0.1176,0.1176,0.0513,0.0,2,0.125,2,προσ τουσ,4,εισ ηρξατο προσ τουσ
Luke,Luke 7:25,327,Mark,Mark 10:8-10:8,378,1,0.0572,0.055,0.0833,0.0833,0.0,0.0,1,0.0833,1,αλλα,2,αλλα εισιν
Luke,Luke 7:25,327,Mark,Mark 10:33-10:33,403,1,0.0647,0.0548,0.0741,0.1154,0.0,0.0,2,0.1333,1,ιδου,2,ιδου τοισ
Luke,Luke 7:25,327,Mark,Mark 7:15-7:15,263,1,0.0641,0.0544,0.08,0.0833,0.0,0.0,2,0.1429,1,αλλα,2,αλλα ανθρωπον
Luke,Luke 7:25,327,Mark,Mark 12:25-12:25,479,1,0.0539,0.0526,0.08,0.08,0.0,0.0,1,0.0769,1,τοισ,2,εισιν τοισ
Luke,Luke 7:25,327,Mark,Mark 4:17-4:17,125,1,0.0642,0.0504,0.0769,0.0769,0.0,0.0,2,0.1538,1,αλλα,2,αλλα εισιν
Luke,Luke 7:26,328,Mark,Mark 9:13-9:13,335,1,0.1023,0.0775,0.1176,0.125,0.0,0.0,2,0.25,1,αλλα,2,αλλα λεγω
Luke,Luke 7:26,328,Mark,Mark 13:37-13:37,535,1,0.1075,0.0668,0.1,0.1111,0.0,0.0,1,0.25,1,λεγω,1,λεγω
Luke,Luke 7:26,328,Mark,Mark 5:32-5:32,181,1,0.1047,0.062,0.0909,0.1,0.0,0.0,1,0.25,1,ιδειν,1,ιδειν
Luke,Luke 7:26,328,Mark,Mark 11:23-11:23,445,1,0.068,0.0536,0.0833,0.087,0.0,0.0,1,0.125,1,αλλα,2,αλλα λεγω
Luke,Luke 7:26,328,Mark,Mark 14:28-14:28,563,1,0.0762,0.0513,0.0769,0.0833,0.0,0.0,1,0.1667,1,αλλα,1,αλλα
Luke,Luke 7:27,329,Mark,Mark 1:2-1:2,2,1,0.6372,0.6177,0.6,0.6,0.6364,0.6,9,0.75,8,ιδου αποστελλω αγγελον προ προσωπου οσ κατασκευασει οδον,9,αγγελον αποστελλω γεγραπται ιδου κατασκευασει οδον οσ προ προσωπου
Luke,Luke 7:27,329,Mark,Mark 1:1-1:2,1,2,0.5686,0.5223,0.5,0.5,0.56,0.5217,9,0.75,8,ιδου αποστελλω αγγελον προ προσωπου οσ κατασκευασει οδον,9,αγγελον αποστελλω γεγραπται ιδου κατασκευασει οδον οσ προ προσωπου
Luke,Luke 7:27,329,Mark,Mark 1:2-1:3,2,2,0.4868,0.4098,0.3913,0.3913,0.4516,0.4138,9,0.75,8,ιδου αποστελλω αγγελον προ προσωπου οσ κατασκευασει οδον,9,αγγελον αποστελλω γεγραπται ιδου κατασκευασει οδον οσ προ προσωπου
Luke,Luke 7:27,329,Mark,Mark 1:1-1:3,1,3,0.4546,0.3661,0.3462,0.3462,0.4118,0.375,9,0.75,8,ιδου αποστελλω αγγελον προ προσωπου οσ κατασκευασει οδον,9,αγγελον αποστελλω γεγραπται ιδου κατασκευασει οδον οσ προ προσωπου
Luke,Luke 7:27,329,Mark,Mark 1:2-1:4,2,3,0.4048,0.2991,0.2812,0.2812,0.3415,0.3077,9,0.75,8,ιδου αποστελλω αγγελον προ προσωπου οσ κατασκευασει οδον,9,αγγελον αποστελλω γεγραπται ιδου κατασκευασει οδον οσ προ προσωπου
Luke,Luke 7:28,330,Mark,Mark 9:39-9:39,361,1,0.1136,0.0981,0.1111,0.1111,0.1,0.0,2,0.1818,2,ουδεισ εστιν,2,εστιν ουδεισ
Luke,Luke 7:28,330,Mark,Mark 10:29-10:29,399,1,0.1278,0.098,0.125,0.125,0.0714,0.0,3,0.2727,2,ουδεισ εστιν,3,εστιν λεγω ουδεισ
Luke,Luke 7:28,330,Mark,Mark 9:39-9:40,361,2,0.1214,0.0878,0.1053,0.1053,0.0833,0.0,3,0.2727,2,ουδεισ εστιν,2,εστιν ουδεισ
Luke,Luke 7:28,330,Mark,Mark 9:39-9:41,361,3,0.1186,0.0837,0.1111,0.1111,0.0571,0.0,3,0.2727,2,ουδεισ εστιν,3,εστιν λεγω ουδεισ
Luke,Luke 7:28,330,Mark,Mark 4:26-4:26,134,1,0.0989,0.0805,0.125,0.125,0.0,0.0,2,0.2222,1,εστιν,2,βασιλεια εστιν
Luke,Luke 7:29,331,Mark,Mark 11:30-11:30,451,1,0.2081,0.1506,0.1667,0.1667,0.1667,0.0,2,0.4,2,βαπτισμα ιωαννου,2,βαπτισμα ιωαννου
Luke,Luke 7:29,331,Mark,Mark 11:30-11:31,451,2,0.1188,0.0887,0.1,0.1,0.0909,0.0,2,0.2222,2,βαπτισμα ιωαννου,2,βαπτισμα ιωαννου
Luke,Luke 7:29,331,Mark,Mark 11:29-11:30,450,2,0.1115,0.0784,0.087,0.087,0.0833,0.0,2,0.2222,2,βαπτισμα ιωαννου,2,βαπτισμα ιωαννου
Luke,Luke 7:29,331,Mark,Mark 11:30-11:32,451,3,0.1006,0.0623,0.0714,0.0741,0.0625,0.0,2,0.2222,2,βαπτισμα ιωαννου,2,βαπτισμα ιωαννου
Luke,Luke 7:29,331,Mark,Mark 6:16-6:16,208,1,0.0858,0.0609,0.0714,0.1538,0.0,0.0,1,0.1667,1,ακουσασ,1,ακουσασ
Luke,Luke 7:30,332,Mark,Mark 14:4-14:4,539,1,0.0891,0.0867,0.1333,0.1333,0.0,0.0,1,0.125,1,εισ,2,εαυτουσ εισ
Luke,Luke 7:30,332,Mark,Mark 13:9-13:9,507,1,0.0706,0.057,0.0909,0.0909,0.0,0.0,1,0.125,1,εισ,2,εαυτουσ εισ
Luke,Luke 7:30,332,Mark,Mark 8:10-8:11,294,2,0.0672,0.0521,0.0833,0.0833,0.0,0.0,1,0.125,1,φαρισαιοι,2,εισ φαρισαιοι
Luke,Luke 7:30,332,Mark,Mark 10:10-10:10,380,1,0.085,0.0513,0.0833,0.0833,0.0,0.0,1,0.2,1,εισ,1,εισ
Luke,Luke 7:30,332,Mark,Mark 1:12-1:12,12,1,0.085,0.0512,0.0833,0.0833,0.0,0.0,1,0.2,1,εισ,1,εισ
Luke,Luke 7:31,333,Mark,Mark 8:24-8:24,308,1,0.1539,0.1297,0.1429,0.1429,0.1429,0.0,2,0.25,2,τουσ ανθρωπουσ,2,ανθρωπουσ τουσ
Luke,Luke 7:31,333,Mark,Mark 8:23-8:24,307,2,0.121,0.0811,0.1034,0.1071,0.0645,0.0,2,0.25,2,τουσ ανθρωπουσ,3,ανθρωπουσ τησ τουσ
Luke,Luke 7:31,333,Mark,Mark 8:24-8:25,308,2,0.1151,0.0726,0.0833,0.0833,0.08,0.0,2,0.25,2,τουσ ανθρωπουσ,2,ανθρωπουσ τουσ
Luke,Luke 7:31,333,Mark,Mark 8:22-8:24,306,3,0.1108,0.0665,0.0857,0.0909,0.0513,0.0,2,0.25,2,τουσ ανθρωπουσ,3,ανθρωπουσ τησ τουσ
Luke,Luke 7:31,333,Mark,Mark 7:33-7:33,280,1,0.0949,0.066,0.1053,0.1053,0.0,0.0,2,0.25,1,τουσ,2,τησ τουσ
Luke,Luke 7:32,334,Mark,Mark 12:25-12:25,479,1,0.0726,0.059,0.0909,0.0909,0.0,0.0,2,0.1667,1,εισιν,2,εισιν τοισ
Luke,Luke 7:32,334,Mark,Mark 12:24-12:25,478,2,0.0605,0.0398,0.0625,0.0625,0.0,0.0,2,0.1667,1,εισιν,2,εισιν τοισ
Luke,Luke 7:32,334,Mark,Mark 3:2-3:2,75,1,0.0765,0.0385,0.0625,0.0625,0.0,0.0,1,0.2,1,τοισ,1,τοισ
Luke,Luke 7:32,334,Mark,Mark 12:25-12:26,479,2,0.0596,0.0379,0.0606,0.0606,0.0,0.0,2,0.1667,1,εισιν,2,εισιν τοισ
Luke,Luke 7:32,334,Mark,Mark 6:52-6:52,244,1,0.0667,0.0366,0.0588,0.0588,0.0,0.0,1,0.1667,1,τοισ,1,τοισ
Luke,Luke 7:33,335,Mark,Mark 6:18-6:18,210,1,0.0799,0.0524,0.0625,0.1333,0.0,0.0,1,0.1667,1,ιωαννησ,1,ιωαννησ
Luke,Luke 7:33,335,Mark,Mark 3:30-3:30,103,1,0.094,0.0461,0.0714,0.0714,0.0,0.0,1,0.25,1,εχει,1,εχει
Luke,Luke 7:33,335,Mark,Mark 4:25-4:25,133,1,0.0555,0.0434,0.0625,0.0625,0.0,0.0,1,0.1111,1,εχει,1,εχει
Luke,Luke 7:33,335,Mark,Mark 4:23-4:23,131,1,0.0794,0.0433,0.0667,0.0667,0.0,0.0,1,0.2,1,εχει,1,εχει
Luke,Luke 7:33,335,Mark,Mark 4:9-4:9,117,1,0.0794,0.0433,0.0667,0.0667,0.0,0.0,1,0.2,1,εχει,1,εχει
Luke,Luke 7:34,336,Mark,Mark 14:41-14:41,576,1,0.1321,0.1185,0.1538,0.1538,0.0714,0.0,3,0.2308,2,υιοσ ανθρωπου,4,αμαρτωλων ανθρωπου ιδου υιοσ
Luke,Luke 7:34,336,Mark,Mark 2:27-2:28,72,2,0.124,0.1184,0.1429,0.1579,0.087,0.0,2,0.1667,2,υιοσ ανθρωπου,3,ανθρωποσ ανθρωπου υιοσ
Luke,Luke 7:34,336,Mark,Mark 2:28-2:28,73,1,0.1583,0.1034,0.1176,0.1176,0.1176,0.0,2,0.3333,2,υιοσ ανθρωπου,2,ανθρωπου υιοσ
Luke,Luke 7:34,336,Mark,Mark 2:28-3:1,73,2,0.1208,0.102,0.125,0.125,0.08,0.0,3,0.2308,2,υιοσ ανθρωπου,3,ανθρωποσ ανθρωπου υιοσ
Luke,Luke 7:34,336,Mark,Mark 14:41-14:42,576,2,0.1208,0.101,0.1333,0.1333,0.0606,0.0,3,0.2308,2,υιοσ ανθρωπου,4,αμαρτωλων ανθρωπου ιδου υιοσ
Luke,Luke 7:35,337,Mark,Mark 10:12-10:12,382,1,0.1107,0.0713,0.1111,0.1111,0.0,0.0,1,0.25,1,αυτησ,1,αυτησ
Luke,Luke 7:35,337,Mark,Mark 6:24-6:24,216,1,0.1059,0.0639,0.1,0.1,0.0,0.0,1,0.25,1,αυτησ,1,αυτησ
Luke,Luke 7:35,337,Mark,Mark 1:30-1:30,30,1,0.1023,0.0585,0.0909,0.0909,0.0,0.0,1,0.25,1,αυτησ,1,αυτησ
Luke,Luke 7:35,337,Mark,Mark 7:26-7:27,273,2,0.1004,0.0548,0.0833,0.087,0.0,0.0,1,0.25,1,τεκνων,2,αυτησ τεκνων
Luke,Luke 7:35,337,Mark,Mark 6:28-6:28,220,1,0.1013,0.0548,0.0833,0.1,0.0,0.0,1,0.25,1,αυτησ,1,αυτησ
Luke,Luke 7:36,338,Mark,Mark 8:26-8:26,310,1,0.1616,0.1263,0.1429,0.1538,0.1333,0.0,2,0.2857,2,εισ οικον,2,εισ οικον
Luke,Luke 7:36,338,Mark,Mark 2:11-2:11,56,1,0.1573,0.1191,0.1333,0.1429,0.1333,0.0,2,0.2857,2,εισ οικον,2,εισ οικον
Luke,Luke 7:36,338,Mark,Mark 2:1-2:1,46,1,0.1434,0.1131,0.125,0.1333,0.125,0.0,2,0.25,2,εισελθων εισ,2,εισ εισελθων
Luke,Luke 7:36,338,Mark,Mark 7:17-7:17,264,1,0.143,0.1124,0.125,0.1333,0.125,0.0,2,0.25,2,εισ οικον,2,εισ οικον
Luke,Luke 7:36,338,Mark,Mark 5:38-5:38,187,1,0.1309,0.1055,0.1176,0.125,0.1176,0.0,2,0.2222,2,εισ οικον,2,εισ οικον
Luke,Luke 7:37,339,Mark,Mark 14:3-14:3,538,1,0.1366,0.1182,0.1538,0.1538,0.069,0.0,3,0.25,2,αλαβαστρον μυρου,4,αλαβαστρον γυνη μυρου οικια
Luke,Luke 7:37,339,Mark,Mark 14:2-14:3,537,2,0.1215,0.0961,0.125,0.125,0.0571,0.0,3,0.25,2,αλαβαστρον μυρου,4,αλαβαστρον γυνη μυρου οικια
Luke,Luke 7:37,339,Mark,Mark 14:3-14:4,538,2,0.1174,0.09,0.1176,0.1176,0.0526,0.0,3,0.25,2,αλαβαστρον μυρου,4,αλαβαστρον γυνη μυρου οικια
Luke,Luke 7:37,339,Mark,Mark 14:2-14:4,537,3,0.1082,0.0766,0.1,0.1,0.0455,0.0,3,0.25,2,αλαβαστρον μυρου,4,αλαβαστρον γυνη μυρου οικια
Luke,Luke 7:37,339,Mark,Mark 14:1-14:3,536,3,0.1046,0.0715,0.093,0.093,0.0435,0.0,3,0.25,2,αλαβαστρον μυρου,4,αλαβαστρον γυνη μυρου οικια
Luke,Luke 7:38,340,Mark,Mark 7:25-7:26,272,2,0.092,0.0815,0.1081,0.1081,0.0444,0.0,4,0.1818,2,τουσ ποδασ,4,αυτησ ποδασ τησ τουσ
Luke,Luke 7:38,340,Mark,Mark 7:25-7:25,272,1,0.0984,0.0778,0.1,0.1,0.0571,0.0,3,0.2,2,τουσ ποδασ,3,αυτησ ποδασ τουσ
Luke,Luke 7:38,340,Mark,Mark 7:25-7:27,272,3,0.0887,0.0758,0.1042,0.1064,0.0351,0.0,4,0.1818,2,τουσ ποδασ,5,αυτησ ποδασ τησ τοισ τουσ
Luke,Luke 7:38,340,Mark,Mark 5:22-5:22,171,1,0.0969,0.0647,0.0769,0.0769,0.0667,0.0,2,0.2,2,τουσ ποδασ,2,ποδασ τουσ
Luke,Luke 7:38,340,Mark,Mark 7:25-7:28,272,4,0.0805,0.0634,0.0877,0.0893,0.0299,0.0,4,0.1818,2,τουσ ποδασ,5,αυτησ ποδασ τησ τοισ τουσ
Luke,Luke 7:39,341,Mark,Mark 6:15-6:16,207,2,0.0703,0.0783,0.12,0.12,0.0,0.0,1,0.0714,1,ουτοσ,3,εστιν ουτοσ προφητησ
Luke,Luke 7:39,341,Mark,Mark 4:41-4:41,149,1,0.0802,0.078,0.12,0.12,0.0,0.0,2,0.1429,1,ουτοσ,3,εστιν ουτοσ τισ
Luke,Luke 7:39,341,Mark,Mark 3:33-3:33,106,1,0.1144,0.0694,0.1111,0.1111,0.0,0.0,2,0.3333,1,τισ,2,εστιν τισ
Luke,Luke 7:39,341,Mark,Mark 3:33-3:35,106,3,0.0748,0.0674,0.1071,0.1071,0.0,0.0,2,0.1429,1,ουτοσ,3,εστιν ουτοσ τισ
Luke,Luke 7:39,341,Mark,Mark 6:15-6:15,207,1,0.0689,0.0667,0.1,0.1,0.0,0.0,1,0.1,1,προφητησ,2,εστιν προφητησ
Luke,Luke 7:40,342,Mark,Mark 11:22-11:22,444,1,0.206,0.1464,0.1667,0.1667,0.1667,0.0,2,0.4,2,αποκριθεισ ιησουσ,2,αποκριθεισ ιησουσ
Luke,Luke 7:40,342,Mark,Mark 14:48-14:48,583,1,0.1347,0.1119,0.125,0.125,0.125,0.0,2,0.2222,2,αποκριθεισ ιησουσ,2,αποκριθεισ ιησουσ
Luke,Luke 7:40,342,Mark,Mark 12:35-12:35,489,1,0.1263,0.0994,0.1111,0.1111,0.1111,0.0,2,0.2222,2,αποκριθεισ ιησουσ,2,αποκριθεισ ιησουσ
Luke,Luke 7:40,342,Mark,Mark 10:50-10:51,420,2,0.1124,0.0992,0.1579,0.1579,0.0,0.0,2,0.2222,1,αποκριθεισ,3,αποκριθεισ ιησουσ προσ
Luke,Luke 7:40,342,Mark,Mark 10:5-10:5,375,1,0.1183,0.0906,0.1429,0.1429,0.0,0.0,2,0.2857,1,ιησουσ,2,ιησουσ προσ
Luke,Luke 7:41,343,Mark,Mark 14:4-14:4,539,1,0.0949,0.0757,0.1176,0.1176,0.0,0.0,2,0.2222,1,ησαν,2,εισ ησαν
Luke,Luke 7:41,343,Mark,Mark 15:38-15:38,644,1,0.0781,0.0753,0.1176,0.1176,0.0,0.0,1,0.1111,1,δυο,2,δυο εισ
Luke,Luke 7:41,343,Mark,Mark 10:8-10:8,378,1,0.0851,0.067,0.1053,0.1053,0.0,0.0,2,0.2,1,δυο,2,δυο εισ
Luke,Luke 7:41,343,Mark,Mark 6:40-6:41,232,2,0.0852,0.0646,0.1034,0.1034,0.0,0.0,2,0.2,1,δυο,3,δυο εισ πεντηκοντα
Luke,Luke 7:41,343,Mark,Mark 11:1-11:1,423,1,0.0678,0.0633,0.1,0.1,0.0,0.0,1,0.1,1,δυο,2,δυο εισ
Luke,Luke 7:42,344,Mark,Mark 4:23-4:23,131,1,0.0891,0.058,0.0909,0.0909,0.0,0.0,1,0.2,1,τισ,1,τισ
Luke,Luke 7:42,344,Mark,Mark 11:16-11:16,438,1,0.0889,0.0576,0.0909,0.0909,0.0,0.0,1,0.2,1,τισ,1,τισ
Luke,Luke 7:42,344,Mark,Mark 3:33-3:33,106,1,0.0778,0.0544,0.0833,0.0833,0.0,0.0,1,0.1667,1,τισ,1,τισ
Luke,Luke 7:42,344,Mark,Mark 9:34-9:34,356,1,0.0688,0.0502,0.0769,0.0769,0.0,0.0,1,0.1429,1,τισ,1,τισ
Luke,Luke 7:42,344,Mark,Mark 13:21-13:21,519,1,0.0689,0.0495,0.0769,0.0769,0.0,0.0,1,0.1429,1,τισ,1,τισ
Luke,Luke 7:43,345,Mark,Mark 15:2-15:2,609,1,0.1233,0.0987,0.1538,0.1538,0.0,0.0,2,0.2857,1,αποκριθεισ,2,αποκριθεισ αυτω
Luke,Luke 7:43,345,Mark,Mark 1:36-1:37,36,2,0.112,0.0936,0.1429,0.1429,0.0,0.0,2,0.25,1,σιμων,2,αυτω σιμων
Luke,Luke 7:43,345,Mark,Mark 10:51-10:51,421,1,0.1113,0.0909,0.1429,0.1429,0.0,0.0,2,0.25,1,αποκριθεισ,2,αποκριθεισ αυτω
Luke,Luke 7:43,345,Mark,Mark 8:29-8:29,313,1,0.104,0.0805,0.125,0.125,0.0,0.0,2,0.25,1,αποκριθεισ,2,αποκριθεισ αυτω
Luke,Luke 7:43,345,Mark,Mark 15:2-15:3,609,2,0.1038,0.08,0.125,0.125,0.0,0.0,2,0.25,1,αποκριθεισ,2,αποκριθεισ αυτω
Luke,Luke 7:44,346,Mark,Mark 7:24-7:25,271,2,0.1113,0.1097,0.1395,0.1395,0.08,0.0,4,0.1739,2,εισ οικιαν,6,αυτησ εισ οικιαν ποδασ προσ τουσ
Luke,Luke 7:44,346,Mark,Mark 5:22-5:22,171,1,0.1418,0.1074,0.1481,0.1481,0.0645,0.0,3,0.3,2,τουσ ποδασ,4,εισ ποδασ προσ τουσ
Luke,Luke 7:44,346,Mark,Mark 7:23-7:25,270,3,0.1057,0.0997,0.1224,0.1458,0.0714,0.0,4,0.1739,2,εισ οικιαν,6,αυτησ εισ οικιαν ποδασ προσ τουσ
Luke,Luke 7:44,346,Mark,Mark 7:25-7:25,272,1,0.1089,0.0934,0.125,0.125,0.0556,0.0,3,0.2,2,τουσ ποδασ,4,αυτησ ποδασ προσ τουσ
Luke,Luke 7:44,346,Mark,Mark 7:24-7:26,271,3,0.1056,0.091,0.1176,0.1176,0.0667,0.0,5,0.2174,2,εισ οικιαν,6,αυτησ εισ οικιαν ποδασ προσ τουσ
Luke,Luke 7:45,347,Mark,Mark 7:25-7:25,272,1,0.1534,0.1149,0.1429,0.1429,0.0909,0.0,3,0.3333,2,τουσ ποδασ,3,ησ ποδασ τουσ
Luke,Luke 7:45,347,Mark,Mark 5:22-5:22,171,1,0.1304,0.1057,0.1176,0.1176,0.1176,0.0,2,0.2222,2,τουσ ποδασ,2,ποδασ τουσ
Luke,Luke 7:45,347,Mark,Mark 7:25-7:26,272,2,0.1302,0.0809,0.1034,0.1034,0.0625,0.0,3,0.3333,2,τουσ ποδασ,3,ησ ποδασ τουσ
Luke,Luke 7:45,347,Mark,Mark 7:24-7:25,271,2,0.1222,0.0697,0.0882,0.0882,0.0556,0.0,3,0.3333,2,τουσ ποδασ,3,ησ ποδασ τουσ
Luke,Luke 7:45,347,Mark,Mark 5:21-5:22,170,2,0.104,0.0669,0.0769,0.0769,0.0741,0.0,2,0.2222,2,τουσ ποδασ,2,ποδασ τουσ
Luke,Luke 7:46,348,Mark,Mark 5:22-5:22,171,1,0.1564,0.1185,0.1333,0.1333,0.1333,0.0,2,0.2857,2,τουσ ποδασ,2,ποδασ τουσ
Luke,Luke 7:46,348,Mark,Mark 7:25-7:25,272,1,0.135,0.0879,0.1,0.1,0.1,0.0,2,0.2857,2,τουσ ποδασ,2,ποδασ τουσ
Luke,Luke 7:46,348,Mark,Mark 5:21-5:22,170,2,0.1238,0.072,0.0833,0.0833,0.08,0.0,2,0.2857,2,τουσ ποδασ,2,ποδασ τουσ
Luke,Luke 7:46,348,Mark,Mark 5:22-5:23,171,2,0.1203,0.0671,0.0769,0.0769,0.0769,0.0,2,0.2857,2,τουσ ποδασ,2,ποδασ τουσ
Luke,Luke 7:46,348,Mark,Mark 9:45-9:45,366,1,0.1007,0.0634,0.1,0.1,0.0,0.0,2,0.2857,1,τουσ,2,ποδασ τουσ
Luke,Luke 7:47,349,Mark,Mark 14:9-14:9,544,1,0.0747,0.0626,0.0952,0.0952,0.0,0.0,2,0.1667,1,λεγω,2,αυτησ λεγω
Luke,Luke 7:47,349,Mark,Mark 14:8-14:9,543,2,0.0667,0.049,0.0769,0.0769,0.0,0.0,2,0.1667,1,λεγω,2,αυτησ λεγω
Luke,Luke 7:47,349,Mark,Mark 13:37-13:37,535,1,0.0956,0.0487,0.0769,0.0769,0.0,0.0,1,0.25,1,λεγω,1,λεγω
Luke,Luke 7:47,349,Mark,Mark 14:9-14:10,544,2,0.0624,0.0429,0.0667,0.0667,0.0,0.0,2,0.1667,1,λεγω,2,αυτησ λεγω
Luke,Luke 7:47,349,Mark,Mark 10:15-10:15,385,1,0.055,0.0413,0.05,0.1053,0.0,0.0,1,0.1,1,λεγω,1,λεγω
Luke,Luke 7:48,350,Mark,Mark 2:5-2:5,50,1,0.1818,0.0833,0.125,0.125,0.0,0.0,1,0.5,1,αμαρτιαι,1,αμαρτιαι
Luke,Luke 7:48,350,Mark,Mark 2:9-2:9,54,1,0.1661,0.0594,0.0909,0.0909,0.0,0.0,1,0.5,1,αμαρτιαι,1,αμαρτιαι
Luke,Luke 7:48,350,Mark,Mark 2:5-2:6,50,2,0.1535,0.0415,0.0625,0.0625,0.0,0.0,1,0.5,1,αμαρτιαι,1,αμαρτιαι
Luke,Luke 7:48,350,Mark,Mark 2:9-2:10,54,2,0.1478,0.033,0.05,0.05,0.0,0.0,1,0.5,1,αμαρτιαι,1,αμαρτιαι
Luke,Luke 7:48,350,Mark,Mark 2:4-2:5,49,2,0.1475,0.0326,0.05,0.05,0.0,0.0,1,0.5,1,αμαρτιαι,1,αμαρτιαι
Luke,Luke 7:49,351,Mark,Mark 14:69-14:69,604,1,0.1938,0.16,0.2,0.2,0.125,0.0,3,0.375,2,ουτοσ εστιν,3,εστιν λεγειν ουτοσ
Luke,Luke 7:49,351,Mark,Mark 3:35-3:35,108,1,0.1368,0.1286,0.2,0.2,0.0,0.0,2,0.25,1,ουτοσ,3,εστιν οσ ουτοσ
Luke,Luke 7:49,351,Mark,Mark 2:7-2:7,52,1,0.1182,0.1185,0.1765,0.1765,0.0,0.0,2,0.2,1,τισ,3,αμαρτιασ ουτοσ τισ
