source_book,source_ref,source_idx,target_book,target_ref_window,target_start_idx,target_window_n_verses,score,cheap_score,token_jaccard,stem_jaccard,bigram_dice,trigram_dice,lcs_len,lcs_ratio,max_exact_run_len,max_exact_run,shared_content_token_count,shared_content_tokens
Mark,Mark 1:1,1,John,John 1:2-1:2,2,1,0.161,0.1178,0.1667,0.1667,0.0,0.0,1,0.3333,1,αρχη,1,αρχη
Mark,Mark 1:1,1,John,John 1:1-1:1,1,1,0.1495,0.0967,0.1429,0.1429,0.0,0.0,1,0.3333,1,αρχη,1,αρχη
Mark,Mark 1:1,1,John,John 1:36-1:36,36,1,0.1454,0.0913,0.1429,0.1429,0.0,0.0,1,0.3333,1,ιησου,1,ιησου
Mark,Mark 1:1,1,John,John 1:1-1:2,1,2,0.1415,0.0834,0.125,0.125,0.0,0.0,1,0.3333,1,αρχη,1,αρχη
Mark,Mark 1:1,1,John,John 21:21-21:21,874,1,0.1387,0.0817,0.125,0.125,0.0,0.0,1,0.3333,1,ιησου,1,ιησου
Mark,Mark 1:2,2,John,John 1:23-1:23,23,1,0.0742,0.0695,0.1053,0.1053,0.0,0.0,1,0.1111,1,καθωσ,2,καθωσ οδον
Mark,Mark 1:2,2,John,John 1:23-1:24,23,2,0.0609,0.0612,0.0909,0.0909,0.0,0.0,1,0.0833,1,καθωσ,2,καθωσ οδον
Mark,Mark 1:2,2,John,John 12:14-12:15,549,2,0.0657,0.0484,0.0741,0.0741,0.0,0.0,2,0.1667,1,καθωσ,2,ιδου καθωσ
Mark,Mark 1:2,2,John,John 1:22-1:23,22,2,0.0513,0.0456,0.069,0.069,0.0,0.0,1,0.0833,1,καθωσ,2,καθωσ οδον
Mark,Mark 1:2,2,John,John 1:23-1:25,23,3,0.0513,0.0451,0.069,0.069,0.0,0.0,1,0.0833,1,καθωσ,2,καθωσ οδον
Mark,Mark 1:3,3,John,John 1:23-1:23,23,1,0.2925,0.2687,0.2857,0.2857,0.25,0.1429,4,0.4444,3,φωνη βοωντοσ ερημω,4,βοωντοσ ερημω οδον φωνη
Mark,Mark 1:3,3,John,John 1:23-1:24,23,2,0.2595,0.2209,0.2353,0.2353,0.2105,0.1176,4,0.4444,3,φωνη βοωντοσ ερημω,4,βοωντοσ ερημω οδον φωνη
Mark,Mark 1:3,3,John,John 1:22-1:23,22,2,0.2142,0.1569,0.1667,0.1667,0.1538,0.0833,4,0.4444,3,φωνη βοωντοσ ερημω,4,βοωντοσ ερημω οδον φωνη
Mark,Mark 1:3,3,John,John 1:23-1:25,23,3,0.2114,0.1526,0.1667,0.1667,0.1429,0.0769,4,0.4444,3,φωνη βοωντοσ ερημω,4,βοωντοσ ερημω οδον φωνη
Mark,Mark 1:3,3,John,John 1:22-1:24,22,3,0.2018,0.1395,0.1481,0.1481,0.1379,0.0741,4,0.4444,3,φωνη βοωντοσ ερημω,4,βοωντοσ ερημω οδον φωνη
Mark,Mark 1:4,4,John,John 1:28-1:28,28,1,0.1956,0.1637,0.2,0.2,0.125,0.0,3,0.375,2,ιωαννησ βαπτιζων,3,βαπτιζων εγενετο ιωαννησ
Mark,Mark 1:4,4,John,John 3:23-3:25,99,3,0.1459,0.1141,0.1538,0.1538,0.069,0.0,3,0.3,2,ιωαννησ βαπτιζων,4,βαπτιζων εγενετο εισ ιωαννησ
Mark,Mark 1:4,4,John,John 3:23-3:24,99,2,0.1449,0.1131,0.1429,0.1429,0.087,0.0,3,0.3,2,ιωαννησ βαπτιζων,3,βαπτιζων εισ ιωαννησ
Mark,Mark 1:4,4,John,John 1:27-1:28,27,2,0.143,0.1113,0.1364,0.1364,0.087,0.0,3,0.3,2,ιωαννησ βαπτιζων,3,βαπτιζων εγενετο ιωαννησ
Mark,Mark 1:4,4,John,John 10:40-10:40,476,1,0.1137,0.111,0.1667,0.1667,0.0,0.0,2,0.2,1,ιωαννησ,3,βαπτιζων εισ ιωαννησ
Mark,Mark 1:5,5,John,John 20:23-20:23,845,1,0.1387,0.0934,0.1053,0.1053,0.1053,0.0,2,0.2857,2,τασ αμαρτιασ,2,αμαρτιασ τασ
Mark,Mark 1:5,5,John,John 20:22-20:23,844,2,0.0863,0.0726,0.08,0.08,0.0769,0.0,2,0.1429,2,τασ αμαρτιασ,2,αμαρτιασ τασ
Mark,Mark 1:5,5,John,John 20:23-20:24,845,2,0.0816,0.0652,0.0714,0.0714,0.0714,0.0,2,0.1429,2,τασ αμαρτιασ,2,αμαρτιασ τασ
Mark,Mark 1:5,5,John,John 16:9-16:10,690,2,0.0648,0.0595,0.0909,0.0909,0.0,0.0,1,0.1,1,προσ,2,αμαρτιασ προσ
Mark,Mark 1:5,5,John,John 13:3-13:3,588,1,0.0642,0.0583,0.0909,0.0909,0.0,0.0,1,0.1,1,προσ,2,προσ τασ
Mark,Mark 1:6,6,John,John 3:24-3:24,100,1,0.0791,0.0428,0.0667,0.0667,0.0,0.0,1,0.2,1,ιωαννησ,1,ιωαννησ
Mark,Mark 1:6,6,John,John 1:35-1:35,35,1,0.0791,0.0428,0.0667,0.0667,0.0,0.0,1,0.2,1,ιωαννησ,1,ιωαννησ
Mark,Mark 1:6,6,John,John 1:6-1:6,6,1,0.0691,0.0407,0.0625,0.0625,0.0,0.0,1,0.1667,1,ιωαννησ,1,ιωαννησ
Mark,Mark 1:6,6,John,John 1:28-1:28,28,1,0.0556,0.0366,0.0556,0.0556,0.0,0.0,1,0.125,1,ιωαννησ,1,ιωαννησ
Mark,Mark 1:6,6,John,John 3:27-3:27,103,1,0.0509,0.035,0.0526,0.0526,0.0,0.0,1,0.1111,1,ιωαννησ,1,ιωαννησ
Mark,Mark 1:7,7,John,John 1:27-1:27,27,1,0.1735,0.1405,0.2143,0.2143,0.0,0.0,3,0.4286,1,οπισω,3,ειμι ιμαντα οπισω
Mark,Mark 1:7,7,John,John 1:27-1:28,27,2,0.1158,0.0907,0.1364,0.1364,0.0,0.0,3,0.3,1,οπισω,3,ειμι ιμαντα οπισω
Mark,Mark 1:7,7,John,John 1:26-1:27,26,2,0.1131,0.0864,0.1304,0.1304,0.0,0.0,3,0.3,1,οπισω,3,ειμι ιμαντα οπισω
Mark,Mark 1:7,7,John,John 18:6-18:6,746,1,0.0864,0.0828,0.125,0.125,0.0,0.0,1,0.125,1,οπισω,2,ειμι οπισω
Mark,Mark 1:7,7,John,John 1:30-1:30,30,1,0.0798,0.0788,0.1176,0.1176,0.0,0.0,1,0.1111,1,ερχεται,2,ερχεται οπισω
Mark,Mark 1:8,8,John,John 1:33-1:33,33,1,0.1607,0.1133,0.1364,0.1429,0.0833,0.0,3,0.375,2,πνευματι αγιω,3,αγιω πνευματι υδατι
Mark,Mark 1:8,8,John,John 16:27-16:27,708,1,0.1168,0.1018,0.1538,0.1538,0.0,0.0,2,0.25,1,υμασ,2,αυτοσ υμασ
Mark,Mark 1:8,8,John,John 1:33-1:34,33,2,0.1495,0.0963,0.12,0.125,0.0667,0.0,3,0.375,2,πνευματι αγιω,3,αγιω πνευματι υδατι
Mark,Mark 1:8,8,John,John 1:32-1:33,32,2,0.1404,0.0835,0.1034,0.1071,0.0588,0.0,3,0.375,2,πνευματι αγιω,3,αγιω πνευματι υδατι
Mark,Mark 1:8,8,John,John 1:33-1:35,33,3,0.1384,0.0806,0.1,0.1034,0.0571,0.0,3,0.375,2,πνευματι αγιω,3,αγιω πνευματι υδατι
Mark,Mark 1:9,9,John,John 2:1-2:2,52,2,0.1834,0.1713,0.2174,0.3,0.0769,0.0,4,0.3077,2,τησ γαλιλαιασ,5,γαλιλαιασ εγενετο εισ ιησουσ τησ
Mark,Mark 1:9,9,John,John 2:1-2:1,52,1,0.1691,0.1417,0.15,0.2778,0.0952,0.0,3,0.3,2,τησ γαλιλαιασ,3,γαλιλαιασ εγενετο τησ
Mark,Mark 1:9,9,John,John 2:11-2:11,62,1,0.1566,0.1375,0.1818,0.1818,0.0833,0.0,4,0.3077,2,τησ γαλιλαιασ,4,γαλιλαιασ εισ ιησουσ τησ
Mark,Mark 1:9,9,John,John 2:1-2:3,52,3,0.16,0.1365,0.1786,0.24,0.0606,0.0,4,0.3077,2,τησ γαλιλαιασ,5,γαλιλαιασ εγενετο εισ ιησουσ τησ
Mark,Mark 1:9,9,John,John 4:46-4:46,158,1,0.1418,0.1329,0.1739,0.1739,0.08,0.0,3,0.2308,2,τησ γαλιλαιασ,4,γαλιλαιασ εισ ηλθεν τησ
Mark,Mark 1:10,10,John,John 1:32-1:32,32,1,0.1957,0.1853,0.2222,0.2941,0.1,0.0,3,0.3,2,ωσ περιστεραν,4,καταβαινον περιστεραν πνευμα ωσ
Mark,Mark 1:10,10,John,John 1:31-1:32,31,2,0.1412,0.123,0.1481,0.1923,0.069,0.0,3,0.25,2,ωσ περιστεραν,4,καταβαινον περιστεραν πνευμα ωσ
Mark,Mark 1:10,10,John,John 1:32-1:33,32,2,0.1376,0.0987,0.1212,0.1613,0.0526,0.0,4,0.3333,2,ωσ περιστεραν,4,καταβαινον περιστεραν πνευμα ωσ
Mark,Mark 1:10,10,John,John 1:30-1:32,30,3,0.1196,0.0919,0.1111,0.1429,0.0526,0.0,3,0.25,2,ωσ περιστεραν,4,καταβαινον περιστεραν πνευμα ωσ
Mark,Mark 1:10,10,John,John 11:33-11:33,511,1,0.0927,0.0893,0.1364,0.1364,0.0,0.0,2,0.1667,1,ειδεν,3,ειδεν τουσ ωσ
Mark,Mark 1:11,11,John,John 7:43-7:43,326,1,0.111,0.0719,0.1111,0.1111,0.0,0.0,1,0.25,1,εγενετο,1,εγενετο
Mark,Mark 1:11,11,John,John 12:28-12:28,563,1,0.0919,0.0689,0.0769,0.1818,0.0,0.0,1,0.1667,1,φωνη,1,φωνη
Mark,Mark 1:11,11,John,John 1:3-1:3,3,1,0.0854,0.0675,0.1,0.1,0.0,0.0,1,0.1667,1,εγενετο,1,εγενετο
Mark,Mark 1:11,11,John,John 3:13-3:13,89,1,0.0911,0.0674,0.0769,0.1818,0.0,0.0,1,0.1667,1,υιοσ,1,υιοσ
Mark,Mark 1:11,11,John,John 1:10-1:10,10,1,0.0853,0.0673,0.1,0.1,0.0,0.0,1,0.1667,1,εγενετο,1,εγενετο
Mark,Mark 1:12,12,John,John 19:34-19:34,814,1,0.1163,0.0964,0.1538,0.1538,0.0,0.0,1,0.2,1,ευθυσ,2,εισ ευθυσ
Mark,Mark 1:12,12,John,John 7:39-7:39,322,1,0.1117,0.0896,0.1429,0.1429,0.0,0.0,1,0.2,1,πνευμα,2,εισ πνευμα
Mark,Mark 1:12,12,John,John 10:42-10:42,478,1,0.1155,0.0784,0.125,0.125,0.0,0.0,1,0.25,1,εισ,1,εισ
Mark,Mark 1:12,12,John,John 7:5-7:5,288,1,0.1153,0.0781,0.125,0.125,0.0,0.0,1,0.25,1,εισ,1,εισ
Mark,Mark 1:12,12,John,John 16:9-16:9,690,1,0.1153,0.0781,0.125,0.125,0.0,0.0,1,0.25,1,εισ,1,εισ
Mark,Mark 1:13,13,John,John 3:14-3:15,90,2,0.0824,0.056,0.087,0.087,0.0,0.0,2,0.2222,1,ερημω,2,αυτω ερημω
Mark,Mark 1:13,13,John,John 1:4-1:4,4,1,0.0852,0.0523,0.0833,0.0833,0.0,0.0,1,0.2,1,αυτω,1,αυτω
Mark,Mark 1:13,13,John,John 6:30-6:31,242,2,0.0627,0.0513,0.08,0.08,0.0,0.0,1,0.1111,1,ερημω,2,αυτω ερημω
Mark,Mark 1:13,13,John,John 6:49-6:49,261,1,0.0843,0.0511,0.0769,0.0769,0.0,0.0,1,0.2,1,ερημω,1,ερημω
Mark,Mark 1:13,13,John,John 13:32-13:32,617,1,0.0637,0.0507,0.0769,0.0769,0.0,0.0,1,0.125,1,αυτω,1,αυτω
Mark,Mark 1:14,14,John,John 20:24-20:24,846,1,0.1815,0.169,0.2143,0.2143,0.1333,0.0,2,0.25,2,ηλθεν ιησουσ,3,εισ ηλθεν ιησουσ
Mark,Mark 1:14,14,John,John 4:3-4:3,115,1,0.216,0.161,0.1818,0.1818,0.1818,0.0,2,0.4,2,εισ γαλιλαιαν,2,γαλιλαιαν εισ
Mark,Mark 1:14,14,John,John 4:54-4:54,166,1,0.1935,0.1595,0.2,0.2,0.125,0.0,3,0.375,2,εισ γαλιλαιαν,3,γαλιλαιαν εισ ιησουσ
Mark,Mark 1:14,14,John,John 1:43-1:43,43,1,0.1742,0.1584,0.2,0.2,0.125,0.0,2,0.25,2,εισ γαλιλαιαν,3,γαλιλαιαν εισ ιησουσ
Mark,Mark 1:14,14,John,John 4:2-4:3,114,2,0.1862,0.1484,0.1875,0.1875,0.1176,0.0,3,0.375,2,εισ γαλιλαιαν,3,γαλιλαιαν εισ ιησουσ
Mark,Mark 1:15,15,John,John 7:8-7:8,291,1,0.0964,0.0897,0.1333,0.1333,0.0,0.0,1,0.1429,1,πεπληρωται,2,καιροσ πεπληρωται
Mark,Mark 1:15,15,John,John 8:45-8:45,381,1,0.133,0.0731,0.1111,0.1111,0.0,0.0,1,0.3333,1,πιστευετε,1,πιστευετε
Mark,Mark 1:15,15,John,John 6:36-6:36,248,1,0.1329,0.0729,0.1111,0.1111,0.0,0.0,1,0.3333,1,πιστευετε,1,πιστευετε
Mark,Mark 1:15,15,John,John 7:8-7:9,291,2,0.0822,0.0681,0.1,0.1053,0.0,0.0,1,0.1429,1,πεπληρωται,2,καιροσ πεπληρωται
Mark,Mark 1:15,15,John,John 10:37-10:37,473,1,0.1072,0.0666,0.1,0.1,0.0,0.0,1,0.25,1,πιστευετε,1,πιστευετε
Mark,Mark 1:16,16,John,John 21:2-21:2,855,1,0.1062,0.0972,0.12,0.12,0.0769,0.0,2,0.1538,2,τησ γαλιλαιασ,3,γαλιλαιασ ησαν τησ
Mark,Mark 1:16,16,John,John 7:41-7:41,324,1,0.1151,0.093,0.1053,0.1053,0.0952,0.0,2,0.2,2,τησ γαλιλαιασ,2,γαλιλαιασ τησ
Mark,Mark 1:16,16,John,John 6:1-6:1,213,1,0.115,0.0928,0.1053,0.1053,0.0952,0.0,2,0.2,2,τησ γαλιλαιασ,2,γαλιλαιασ τησ
Mark,Mark 1:16,16,John,John 12:20-12:21,555,2,0.1011,0.0894,0.1111,0.1111,0.0714,0.0,2,0.1538,2,τησ γαλιλαιασ,3,γαλιλαιασ ησαν τησ
Mark,Mark 1:16,16,John,John 7:52-7:52,335,1,0.1072,0.0883,0.1,0.1,0.0909,0.0,2,0.1818,2,τησ γαλιλαιασ,2,γαλιλαιασ τησ
Mark,Mark 1:17,17,John,John 8:58-8:58,394,1,0.1914,0.1728,0.2143,0.2143,0.125,0.0,3,0.3333,2,αυτοισ ιησουσ,3,αυτοισ γενεσθαι ιησουσ
Mark,Mark 1:17,17,John,John 21:12-21:12,865,1,0.2102,0.1719,0.1667,0.1667,0.2105,0.1176,3,0.3333,3,αυτοισ ιησουσ δευτε,3,αυτοισ δευτε ιησουσ
Mark,Mark 1:17,17,John,John 20:21-20:21,843,1,0.2002,0.169,0.2143,0.2143,0.1333,0.0,3,0.375,2,αυτοισ ιησουσ,3,αυτοισ ιησουσ υμασ
Mark,Mark 1:17,17,John,John 6:70-6:70,282,1,0.1773,0.1502,0.1875,0.1875,0.1176,0.0,3,0.3333,2,αυτοισ ιησουσ,3,αυτοισ ιησουσ υμασ
Mark,Mark 1:17,17,John,John 4:34-4:34,146,1,0.1773,0.1501,0.1875,0.1875,0.1176,0.0,3,0.3333,2,αυτοισ ιησουσ,3,αυτοισ ιησουσ ποιησω
Mark,Mark 1:18,18,John,John 13:32-13:32,617,1,0.1584,0.1543,0.25,0.25,0.0,0.0,1,0.2,1,ευθυσ,2,αυτω ευθυσ
Mark,Mark 1:18,18,John,John 13:31-13:32,616,2,0.1125,0.0876,0.1429,0.1429,0.0,0.0,1,0.2,1,ευθυσ,2,αυτω ευθυσ
Mark,Mark 1:18,18,John,John 1:4-1:4,4,1,0.1031,0.0812,0.125,0.125,0.0,0.0,1,0.2,1,αυτω,1,αυτω
Mark,Mark 1:18,18,John,John 13:30-13:31,615,2,0.1313,0.0736,0.1176,0.1176,0.0,0.0,2,0.4,1,ευθυσ,2,αυτω ευθυσ
Mark,Mark 1:18,18,John,John 20:28-20:28,850,1,0.0973,0.0713,0.1111,0.1111,0.0,0.0,1,0.2,1,αυτω,1,αυτω
Mark,Mark 1:19,19,John,John 12:40-12:41,575,2,0.0551,0.0481,0.0741,0.0741,0.0,0.0,1,0.0909,1,ειδεν,2,αυτουσ ειδεν
Mark,Mark 1:19,19,John,John 20:8-20:10,830,3,0.0677,0.0466,0.0714,0.0714,0.0,0.0,2,0.1818,1,ειδεν,2,αυτουσ ειδεν
Mark,Mark 1:19,19,John,John 20:10-20:10,832,1,0.0933,0.0448,0.0714,0.0714,0.0,0.0,1,0.25,1,αυτουσ,1,αυτουσ
Mark,Mark 1:19,19,John,John 12:41-12:41,576,1,0.0797,0.044,0.0667,0.0667,0.0,0.0,1,0.2,1,ειδεν,1,ειδεν
Mark,Mark 1:19,19,John,John 9:1-9:1,396,1,0.0796,0.0437,0.0667,0.0667,0.0,0.0,1,0.2,1,ειδεν,1,ειδεν
Mark,Mark 1:20,20,John,John 20:10-20:10,832,1,0.1363,0.1076,0.1667,0.1667,0.0,0.0,1,0.25,1,αυτουσ,2,απηλθον αυτουσ
Mark,Mark 1:20,20,John,John 18:6-18:7,746,2,0.1067,0.1,0.15,0.15,0.0,0.0,2,0.2,1,αυτουσ,3,απηλθον αυτουσ οπισω
Mark,Mark 1:20,20,John,John 18:6-18:6,746,1,0.1064,0.0854,0.125,0.125,0.0,0.0,2,0.25,1,απηλθον,2,απηλθον οπισω
Mark,Mark 1:20,20,John,John 6:66-6:66,278,1,0.0975,0.0808,0.1176,0.1176,0.0,0.0,2,0.2222,1,απηλθον,2,απηλθον οπισω
Mark,Mark 1:20,20,John,John 18:6-18:8,746,3,0.0914,0.0753,0.1154,0.1154,0.0,0.0,2,0.2,1,αυτουσ,3,απηλθον αυτουσ οπισω
Mark,Mark 1:21,21,John,John 2:12-2:12,63,1,0.1253,0.0987,0.1111,0.1111,0.1053,0.0,2,0.2222,2,εισ καφαρναουμ,2,εισ καφαρναουμ
Mark,Mark 1:21,21,John,John 11:7-11:7,485,1,0.1227,0.096,0.1538,0.1538,0.0,0.0,2,0.2857,1,εισ,2,εισ τοισ
Mark,Mark 1:21,21,John,John 7:14-7:14,297,1,0.103,0.0896,0.1333,0.1333,0.0,0.0,2,0.2222,1,εισ,2,εδιδασκεν εισ
Mark,Mark 1:21,21,John,John 6:24-6:24,236,1,0.1177,0.0873,0.1,0.1,0.0909,0.0,2,0.2222,2,εισ καφαρναουμ,2,εισ καφαρναουμ
Mark,Mark 1:21,21,John,John 4:28-4:28,140,1,0.1013,0.0863,0.1333,0.1333,0.0,0.0,2,0.2222,1,εισ,2,εισ τοισ
Mark,Mark 1:22,22,John,John 8:7-8:7,343,1,0.0759,0.0723,0.1111,0.1111,0.0,0.0,1,0.1111,1,αυτουσ,2,αυτουσ ωσ
Mark,Mark 1:22,22,John,John 18:6-18:7,746,2,0.0736,0.0688,0.1053,0.1053,0.0,0.0,1,0.1111,1,αυτουσ,2,αυτουσ ωσ
Mark,Mark 1:22,22,John,John 20:10-20:11,832,2,0.0887,0.0653,0.1,0.1053,0.0,0.0,2,0.2222,1,αυτουσ,2,αυτουσ ωσ
Mark,Mark 1:22,22,John,John 6:59-6:59,271,1,0.1038,0.0609,0.0909,0.0909,0.0,0.0,1,0.25,1,διδασκων,1,διδασκων
Mark,Mark 1:22,22,John,John 20:10-20:10,832,1,0.1022,0.0576,0.0909,0.0909,0.0,0.0,1,0.25,1,αυτουσ,1,αυτουσ
Mark,Mark 1:23,23,John,John 6:59-6:59,271,1,0.1133,0.0765,0.1111,0.1111,0.0,0.0,1,0.25,1,συναγωγη,1,συναγωγη
Mark,Mark 1:23,23,John,John 13:32-13:32,617,1,0.0859,0.066,0.1,0.1,0.0,0.0,1,0.1667,1,ευθυσ,1,ευθυσ
Mark,Mark 1:23,23,John,John 13:30-13:30,615,1,0.0818,0.0612,0.0909,0.0909,0.0,0.0,1,0.1667,1,ευθυσ,1,ευθυσ
Mark,Mark 1:23,23,John,John 1:6-1:6,6,1,0.0817,0.0612,0.0909,0.0909,0.0,0.0,1,0.1667,1,ανθρωποσ,1,ανθρωποσ
Mark,Mark 1:23,23,John,John 7:46-7:46,329,1,0.0815,0.0607,0.0909,0.0909,0.0,0.0,1,0.1667,1,ανθρωποσ,1,ανθρωποσ
Mark,Mark 1:24,24,John,John 13:25-13:25,610,1,0.1084,0.0879,0.1333,0.1333,0.0,0.0,2,0.25,1,ιησου,2,ιησου τισ
Mark,Mark 1:24,24,John,John 1:22-1:22,22,1,0.086,0.082,0.125,0.125,0.0,0.0,1,0.125,1,ημασ,2,ημασ τισ
Mark,Mark 1:24,24,John,John 13:23-13:24,608,2,0.0943,0.065,0.1,0.1053,0.0,0.0,2,0.25,1,ιησου,2,ιησου τισ
Mark,Mark 1:24,24,John,John 6:69-6:69,281,1,0.1042,0.0623,0.0909,0.0909,0.0,0.0,1,0.25,1,αγιοσ,1,αγιοσ
Mark,Mark 1:24,24,John,John 1:21-1:22,21,2,0.073,0.0617,0.0952,0.0952,0.0,0.0,1,0.125,1,ημασ,2,ημασ τισ
Mark,Mark 1:25,25,John,John 9:37-9:37,432,1,0.2392,0.1929,0.2222,0.2222,0.2222,0.0,2,0.4,2,αυτω ιησουσ,2,αυτω ιησουσ
Mark,Mark 1:25,25,John,John 5:8-5:8,173,1,0.2388,0.192,0.2222,0.2222,0.2222,0.0,2,0.4,2,αυτω ιησουσ,2,αυτω ιησουσ
Mark,Mark 1:25,25,John,John 20:29-20:29,851,1,0.2248,0.1718,0.2,0.2,0.2,0.0,2,0.4,2,αυτω ιησουσ,2,αυτω ιησουσ
Mark,Mark 1:25,25,John,John 21:22-21:22,875,1,0.2139,0.1566,0.1818,0.1818,0.1818,0.0,2,0.4,2,αυτω ιησουσ,2,αυτω ιησουσ
Mark,Mark 1:25,25,John,John 18:23-18:23,763,1,0.2039,0.1422,0.1667,0.1667,0.1667,0.0,2,0.4,2,αυτω ιησουσ,2,αυτω ιησουσ
Mark,Mark 1:26,26,John,John 11:43-11:43,521,1,0.1706,0.1401,0.1538,0.1538,0.1538,0.0,2,0.2857,2,φωνη μεγαλη,2,μεγαλη φωνη
Mark,Mark 1:26,26,John,John 11:43-11:44,521,2,0.1542,0.0858,0.1071,0.1071,0.069,0.0,3,0.4286,2,φωνη μεγαλη,3,εξηλθεν μεγαλη φωνη
Mark,Mark 1:26,26,John,John 11:42-11:43,520,2,0.1328,0.0851,0.0952,0.0952,0.0952,0.0,2,0.2857,2,φωνη μεγαλη,2,μεγαλη φωνη
Mark,Mark 1:26,26,John,John 11:42-11:44,520,3,0.1406,0.0666,0.0833,0.0833,0.0541,0.0,3,0.4286,2,φωνη μεγαλη,3,εξηλθεν μεγαλη φωνη
Mark,Mark 1:26,26,John,John 11:43-11:45,521,3,0.1395,0.0652,0.0811,0.0811,0.0526,0.0,3,0.4286,2,φωνη μεγαλη,3,εξηλθεν μεγαλη φωνη
Mark,Mark 1:27,27,John,John 5:27-5:28,192,2,0.0981,0.1007,0.1562,0.1562,0.0,0.0,3,0.1667,1,εστιν,5,αυτω εξουσιαν εστιν τοισ τουτο
Mark,Mark 1:27,27,John,John 12:18-12:19,553,2,0.0897,0.0922,0.1212,0.1212,0.0541,0.0,2,0.1053,2,προσ εαυτουσ,4,αυτω εαυτουσ προσ τουτο
Mark,Mark 1:27,27,John,John 18:38-18:38,778,1,0.0957,0.0873,0.1379,0.1379,0.0,0.0,3,0.2,1,προσ,4,αυτω εστιν προσ τουτο
Mark,Mark 1:27,27,John,John 5:26-5:28,191,3,0.088,0.0873,0.1282,0.1622,0.0,0.0,3,0.15,1,εστιν,5,αυτω εξουσιαν εστιν τοισ τουτο
Mark,Mark 1:27,27,John,John 19:11-19:11,791,1,0.0749,0.0865,0.1333,0.1333,0.0,0.0,1,0.0667,1,τουτο,4,αυτω εξουσιαν κατ τουτο
Mark,Mark 1:28,28,John,John 2:11-2:11,62,1,0.1437,0.1245,0.1579,0.1579,0.1,0.0,2,0.2222,2,τησ γαλιλαιασ,3,γαλιλαιασ εισ τησ
Mark,Mark 1:28,28,John,John 19:34-19:34,814,1,0.1259,0.1216,0.1875,0.1875,0.0,0.0,2,0.2222,1,εξηλθεν,3,εισ εξηλθεν ευθυσ
Mark,Mark 1:28,28,John,John 7:52-7:53,335,2,0.142,0.1209,0.1579,0.1579,0.0909,0.0,2,0.2222,2,τησ γαλιλαιασ,3,γαλιλαιασ εισ τησ
Mark,Mark 1:28,28,John,John 4:46-4:46,158,1,0.1561,0.1183,0.15,0.15,0.0952,0.0,3,0.3333,2,τησ γαλιλαιασ,3,γαλιλαιασ εισ τησ
Mark,Mark 1:28,28,John,John 7:41-7:41,324,1,0.1379,0.1172,0.1333,0.1333,0.1176,0.0,2,0.2222,2,τησ γαλιλαιασ,2,γαλιλαιασ τησ
Mark,Mark 1:29,29,John,John 1:40-1:40,40,1,0.1135,0.1106,0.1667,0.1667,0.0,0.0,2,0.2,1,εισ,3,εισ ιωαννου σιμωνοσ
Mark,Mark 1:29,29,John,John 12:27-12:27,562,1,0.132,0.1033,0.1304,0.1304,0.0833,0.0,3,0.2727,2,ηλθον εισ,3,εισ ηλθον τησ
Mark,Mark 1:29,29,John,John 1:44-1:44,44,1,0.1262,0.0881,0.1333,0.1333,0.0,0.0,2,0.3333,1,τησ,2,ανδρεου τησ
Mark,Mark 1:29,29,John,John 6:8-6:8,220,1,0.112,0.0814,0.125,0.125,0.0,0.0,2,0.2857,1,εισ,2,εισ σιμωνοσ
Mark,Mark 1:29,29,John,John 1:43-1:44,43,2,0.0911,0.0814,0.125,0.125,0.0,0.0,2,0.1818,1,τησ,3,ανδρεου εισ τησ
Mark,Mark 1:30,30,John,John 11:34-11:34,512,1,0.1688,0.1364,0.1538,0.1538,0.1538,0.0,2,0.2857,2,λεγουσιν αυτω,2,αυτω λεγουσιν
Mark,Mark 1:30,30,John,John 13:32-13:32,617,1,0.1099,0.1227,0.1818,0.1818,0.0,0.0,1,0.125,1,ευθυσ,2,αυτω ευθυσ
Mark,Mark 1:30,30,John,John 11:34-11:35,512,2,0.1469,0.1185,0.1333,0.1333,0.1333,0.0,2,0.25,2,λεγουσιν αυτω,2,αυτω λεγουσιν
Mark,Mark 1:30,30,John,John 8:4-8:4,340,1,0.1467,0.1181,0.1333,0.1333,0.1333,0.0,2,0.25,2,λεγουσιν αυτω,2,αυτω λεγουσιν
Mark,Mark 1:30,30,John,John 11:8-11:8,486,1,0.1416,0.1108,0.125,0.125,0.125,0.0,2,0.25,2,λεγουσιν αυτω,2,αυτω λεγουσιν
Mark,Mark 1:31,31,John,John 10:39-10:39,475,1,0.1963,0.1328,0.1538,0.1538,0.1429,0.0,2,0.4,2,τησ χειροσ,2,τησ χειροσ
Mark,Mark 1:31,31,John,John 10:28-10:28,464,1,0.1291,0.1204,0.15,0.15,0.0909,0.0,2,0.1818,2,τησ χειροσ,3,αυτοισ τησ χειροσ
Mark,Mark 1:31,31,John,John 10:29-10:29,465,1,0.1298,0.1045,0.1176,0.1176,0.1111,0.0,2,0.2222,2,τησ χειροσ,2,τησ χειροσ
Mark,Mark 1:31,31,John,John 10:29-10:30,465,2,0.1201,0.0992,0.1111,0.1111,0.1053,0.0,2,0.2,2,τησ χειροσ,2,τησ χειροσ
Mark,Mark 1:31,31,John,John 10:27-10:28,463,2,0.1085,0.0887,0.1154,0.1154,0.0645,0.0,2,0.1818,2,τησ χειροσ,3,αυτοισ τησ χειροσ
