source_book,source_ref,source_idx,target_book,target_ref_window,target_start_idx,target_window_n_verses,score,cheap_score,token_jaccard,stem_jaccard,bigram_dice,trigram_dice,lcs_len,lcs_ratio,max_exact_run_len,max_exact_run,shared_content_token_count,shared_content_tokens
Matt,Matt 1:1,1,John,John 8:58-8:58,394,1,0.0839,0.0672,0.0769,0.1667,0.0,0.0,1,0.1429,1,αβρααμ,1,αβρααμ
Matt,Matt 1:1,1,John,John 1:36-1:36,36,1,0.0935,0.0642,0.1,0.1,0.0,0.0,1,0.2,1,ιησου,1,ιησου
Matt,Matt 1:1,1,John,John 21:21-21:21,874,1,0.0818,0.0601,0.0909,0.0909,0.0,0.0,1,0.1667,1,ιησου,1,ιησου
Matt,Matt 1:1,1,John,John 1:37-1:37,37,1,0.0816,0.0597,0.0909,0.0909,0.0,0.0,1,0.1667,1,ιησου,1,ιησου
Matt,Matt 1:1,1,John,John 12:22-12:22,557,1,0.0754,0.0595,0.0909,0.0909,0.0,0.0,1,0.1429,1,ιησου,1,ιησου
Matt,Matt 1:2,2,John,John 20:17-20:17,839,1,0.1093,0.0913,0.1111,0.1111,0.0741,0.0,2,0.1818,2,τουσ αδελφουσ,2,αδελφουσ τουσ
Matt,Matt 1:2,2,John,John 21:23-21:23,876,1,0.1007,0.0802,0.0909,0.0909,0.0741,0.0,2,0.1818,2,τουσ αδελφουσ,2,αδελφουσ τουσ
Matt,Matt 1:2,2,John,John 21:22-21:23,875,2,0.0956,0.071,0.087,0.087,0.0571,0.0,2,0.1818,2,τουσ αδελφουσ,2,αδελφουσ τουσ
Matt,Matt 1:2,2,John,John 6:70-6:71,282,2,0.0654,0.0655,0.0952,0.0952,0.0,0.0,1,0.0909,1,ιουδαν,2,ιουδαν τουσ
Matt,Matt 1:2,2,John,John 20:16-20:17,838,2,0.0905,0.0638,0.0769,0.0769,0.0556,0.0,2,0.1818,2,τουσ αδελφουσ,2,αδελφουσ τουσ
Matt,Matt 1:3,3,John,John 6:48-6:48,260,1,0.1011,0.054,0.0909,0.0909,0.0,0.0,1,0.25,1,τησ,1,τησ
Matt,Matt 1:3,3,John,John 4:4-4:4,116,1,0.101,0.0538,0.0909,0.0909,0.0,0.0,1,0.25,1,τησ,1,τησ
Matt,Matt 1:3,3,John,John 4:30-4:30,142,1,0.0854,0.05,0.0833,0.0833,0.0,0.0,1,0.2,1,τησ,1,τησ
Matt,Matt 1:3,3,John,John 10:39-10:39,475,1,0.0853,0.0498,0.0833,0.0833,0.0,0.0,1,0.2,1,τησ,1,τησ
Matt,Matt 1:3,3,John,John 18:19-18:19,759,1,0.0853,0.0498,0.0833,0.0833,0.0,0.0,1,0.2,1,τησ,1,τησ
Matt,Matt 1:4,4,John,John 1:1-1:1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:4,4,John,John 1:1-1:2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:4,4,John,John 1:1-1:3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:4,4,John,John 1:1-1:4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:4,4,John,John 1:2-1:2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:5,5,John,John 6:48-6:48,260,1,0.101,0.0535,0.0909,0.0909,0.0,0.0,1,0.25,1,τησ,1,τησ
Matt,Matt 1:5,5,John,John 4:4-4:4,116,1,0.1009,0.0534,0.0909,0.0909,0.0,0.0,1,0.25,1,τησ,1,τησ
Matt,Matt 1:5,5,John,John 4:30-4:30,142,1,0.0853,0.0495,0.0833,0.0833,0.0,0.0,1,0.2,1,τησ,1,τησ
Matt,Matt 1:5,5,John,John 10:39-10:39,475,1,0.0853,0.0494,0.0833,0.0833,0.0,0.0,1,0.2,1,τησ,1,τησ
Matt,Matt 1:5,5,John,John 18:19-18:19,759,1,0.0852,0.0493,0.0833,0.0833,0.0,0.0,1,0.2,1,τησ,1,τησ
Matt,Matt 1:6,6,John,John 7:42-7:42,325,1,0.1064,0.094,0.1429,0.1429,0.0,0.0,2,0.2222,1,δαυιδ,2,δαυιδ τησ
Matt,Matt 1:6,6,John,John 7:42-7:43,325,2,0.0927,0.0724,0.1111,0.1111,0.0,0.0,2,0.2222,1,δαυιδ,2,δαυιδ τησ
Matt,Matt 1:6,6,John,John 7:41-7:42,324,2,0.0904,0.0667,0.1053,0.1053,0.0,0.0,2,0.2222,1,δαυιδ,2,δαυιδ τησ
Matt,Matt 1:6,6,John,John 6:48-6:48,260,1,0.105,0.0606,0.1,0.1,0.0,0.0,1,0.25,1,τησ,1,τησ
Matt,Matt 1:6,6,John,John 4:4-4:4,116,1,0.1049,0.0603,0.1,0.1,0.0,0.0,1,0.25,1,τησ,1,τησ
Matt,Matt 1:7,7,John,John 1:1-1:1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:7,7,John,John 1:1-1:2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:7,7,John,John 1:1-1:3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:7,7,John,John 1:1-1:4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:7,7,John,John 1:2-1:2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:8,8,John,John 1:1-1:1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:8,8,John,John 1:1-1:2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:8,8,John,John 1:1-1:3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:8,8,John,John 1:1-1:4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:8,8,John,John 1:2-1:2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:9,9,John,John 1:1-1:1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:9,9,John,John 1:1-1:2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:9,9,John,John 1:1-1:3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:9,9,John,John 1:1-1:4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:9,9,John,John 1:2-1:2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:10,10,John,John 1:1-1:1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:10,10,John,John 1:1-1:2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:10,10,John,John 1:1-1:3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:10,10,John,John 1:1-1:4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:10,10,John,John 1:2-1:2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:11,11,John,John 20:17-20:17,839,1,0.1255,0.0867,0.1053,0.1053,0.0833,0.0,2,0.25,2,τουσ αδελφουσ,2,αδελφουσ τουσ
Matt,Matt 1:11,11,John,John 21:23-21:23,876,1,0.1178,0.0766,0.087,0.087,0.0833,0.0,2,0.25,2,τουσ αδελφουσ,2,αδελφουσ τουσ
Matt,Matt 1:11,11,John,John 21:22-21:23,875,2,0.112,0.0678,0.0833,0.0833,0.0625,0.0,2,0.25,2,τουσ αδελφουσ,2,αδελφουσ τουσ
Matt,Matt 1:11,11,John,John 20:16-20:17,838,2,0.1072,0.0612,0.0741,0.0741,0.0606,0.0,2,0.25,2,τουσ αδελφουσ,2,αδελφουσ τουσ
Matt,Matt 1:11,11,John,John 20:17-20:18,839,2,0.1061,0.0598,0.0714,0.0714,0.0606,0.0,2,0.25,2,τουσ αδελφουσ,2,αδελφουσ τουσ
Matt,Matt 1:12,12,John,John 1:1-1:1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:12,12,John,John 1:1-1:2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:12,12,John,John 1:1-1:3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:12,12,John,John 1:1-1:4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:12,12,John,John 1:2-1:2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:13,13,John,John 1:1-1:1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:13,13,John,John 1:1-1:2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:13,13,John,John 1:1-1:3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:13,13,John,John 1:1-1:4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:13,13,John,John 1:2-1:2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:14,14,John,John 1:1-1:1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:14,14,John,John 1:1-1:2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:14,14,John,John 1:1-1:3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:14,14,John,John 1:1-1:4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:14,14,John,John 1:2-1:2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,
Matt,Matt 1:15,15,John,John 4:12-4:12,124,1,0.0598,0.0516,0.0714,0.0714,0.0,0.0,1,0.1111,1,ιακωβ,1,ιακωβ
Matt,Matt 1:15,15,John,John 4:6-4:6,118,1,0.0559,0.0444,0.0625,0.0625,0.0,0.0,1,0.1111,1,ιακωβ,1,ιακωβ
Matt,Matt 1:15,15,John,John 4:5-4:5,117,1,0.0542,0.0422,0.0588,0.0588,0.0,0.0,1,0.1111,1,ιακωβ,1,ιακωβ
Matt,Matt 1:15,15,John,John 4:4-4:5,116,2,0.0514,0.0368,0.0526,0.0526,0.0,0.0,1,0.1111,1,ιακωβ,1,ιακωβ
Matt,Matt 1:15,15,John,John 4:12-4:13,124,2,0.0492,0.0339,0.0476,0.0476,0.0,0.0,1,0.1111,1,ιακωβ,1,ιακωβ
Matt,Matt 1:16,16,John,John 4:25-4:26,137,2,0.1278,0.1107,0.1364,0.1364,0.087,0.0,2,0.2,2,λεγομενοσ χριστοσ,3,ιησουσ λεγομενοσ χριστοσ
Matt,Matt 1:16,16,John,John 4:25-4:25,137,1,0.1151,0.0925,0.1,0.1,0.1,0.0,2,0.2,2,λεγομενοσ χριστοσ,2,λεγομενοσ χριστοσ
Matt,Matt 1:16,16,John,John 4:17-4:17,129,1,0.0954,0.0858,0.125,0.125,0.0,0.0,2,0.2,1,ανδρα,2,ανδρα ιησουσ
Matt,Matt 1:16,16,John,John 4:24-4:26,136,3,0.1072,0.0805,0.1,0.1,0.0645,0.0,2,0.2,2,λεγομενοσ χριστοσ,3,ιησουσ λεγομενοσ χριστοσ
Matt,Matt 1:16,16,John,John 20:24-20:24,846,1,0.0798,0.0787,0.1176,0.1176,0.0,0.0,1,0.1111,1,ιησουσ,2,ιησουσ λεγομενοσ
Matt,Matt 1:17,17,John,John 7:42-7:42,325,1,0.0943,0.0766,0.125,0.125,0.0,0.0,2,0.2,1,δαυιδ,2,δαυιδ τησ
Matt,Matt 1:17,17,John,John 7:41-7:42,324,2,0.0616,0.0657,0.0952,0.0952,0.0,0.0,2,0.1,1,δαυιδ,2,δαυιδ τησ
Matt,Matt 1:17,17,John,John 7:42-7:43,325,2,0.072,0.0647,0.1,0.1,0.0,0.0,2,0.1429,1,δαυιδ,2,δαυιδ τησ
Matt,Matt 1:17,17,John,John 7:41-7:43,324,3,0.0549,0.0551,0.08,0.08,0.0,0.0,2,0.1,1,δαυιδ,2,δαυιδ τησ
Matt,Matt 1:17,17,John,John 7:40-7:42,323,3,0.0523,0.0501,0.0741,0.0741,0.0,0.0,2,0.1,1,δαυιδ,2,δαυιδ τησ
Matt,Matt 1:18,18,John,John 19:25-19:25,805,1,0.1322,0.1045,0.1304,0.1304,0.08,0.0,3,0.2727,2,τησ μητροσ,3,ιησου μητροσ τησ
Matt,Matt 1:18,18,John,John 19:25-19:26,805,2,0.0923,0.0738,0.0909,0.0938,0.0571,0.0,3,0.1875,2,τησ μητροσ,3,ιησου μητροσ τησ
Matt,Matt 1:18,18,John,John 3:4-3:5,80,2,0.0932,0.0726,0.0857,0.1176,0.0476,0.0,3,0.1875,2,τησ μητροσ,3,μητροσ πνευματοσ τησ
Matt,Matt 1:18,18,John,John 3:4-3:4,80,1,0.0798,0.0668,0.0741,0.0741,0.069,0.0,2,0.1333,2,τησ μητροσ,2,μητροσ τησ
Matt,Matt 1:18,18,John,John 3:3-3:5,79,3,0.0876,0.0641,0.0789,0.1081,0.037,0.0,3,0.1875,2,τησ μητροσ,3,μητροσ πνευματοσ τησ
Matt,Matt 1:19,19,John,John 11:28-11:28,506,1,0.0842,0.0725,0.1053,0.1111,0.0,0.0,2,0.1818,1,αυτησ,2,αυτησ λαθρα
Matt,Matt 1:19,19,John,John 11:28-11:29,506,2,0.0713,0.0522,0.0769,0.08,0.0,0.0,2,0.1818,1,αυτησ,2,αυτησ λαθρα
Matt,Matt 1:19,19,John,John 11:27-11:28,505,2,0.0689,0.0485,0.0714,0.0741,0.0,0.0,2,0.1818,1,αυτησ,2,αυτησ λαθρα
Matt,Matt 1:19,19,John,John 10:17-10:17,453,1,0.0714,0.0434,0.0667,0.0714,0.0,0.0,1,0.1667,1,αυτην,1,αυτην
Matt,Matt 1:19,19,John,John 11:5-11:5,483,1,0.0714,0.0434,0.0667,0.0714,0.0,0.0,1,0.1667,1,αυτησ,1,αυτησ
Matt,Matt 1:20,20,John,John 5:27-5:27,192,1,0.1223,0.0774,0.125,0.125,0.0,0.0,3,0.375,1,αυτω,3,αυτω εστιν υιοσ
Matt,Matt 1:20,20,John,John 20:31-20:31,853,1,0.0843,0.0705,0.1111,0.1111,0.0,0.0,2,0.1818,1,ταυτα,3,εστιν ταυτα υιοσ
Matt,Matt 1:20,20,John,John 3:8-3:9,84,2,0.0576,0.0665,0.1026,0.1026,0.0,0.0,1,0.0526,1,ταυτα,4,αυτω εστιν πνευματοσ ταυτα
Matt,Matt 1:20,20,John,John 6:42-6:42,254,1,0.0616,0.0655,0.1,0.1,0.0,0.0,1,0.0714,1,ιωσηφ,3,εστιν ιωσηφ υιοσ
Matt,Matt 1:20,20,John,John 5:26-5:27,191,2,0.0725,0.0638,0.0968,0.1,0.0,0.0,3,0.1667,1,αυτω,3,αυτω εστιν υιοσ
Matt,Matt 1:21,21,John,John 5:20-5:20,185,1,0.0986,0.0716,0.1111,0.1111,0.0,0.0,2,0.25,1,υιον,2,αυτοσ υιον
Matt,Matt 1:21,21,John,John 2:25-3:1,76,2,0.074,0.0629,0.0952,0.1,0.0,0.0,1,0.125,1,ονομα,2,αυτοσ ονομα
Matt,Matt 1:21,21,John,John 3:35-3:35,111,1,0.1023,0.0587,0.0909,0.0909,0.0,0.0,1,0.25,1,υιον,1,υιον
Matt,Matt 1:21,21,John,John 2:23-2:24,74,2,0.0868,0.0542,0.0833,0.0833,0.0,0.0,2,0.25,1,ονομα,2,αυτοσ ονομα
Matt,Matt 1:21,21,John,John 7:9-7:9,292,1,0.0864,0.054,0.0833,0.0833,0.0,0.0,1,0.2,1,αυτοσ,1,αυτοσ
Matt,Matt 1:22,22,John,John 12:38-12:39,573,2,0.1094,0.1081,0.1667,0.1667,0.0,0.0,1,0.1429,1,τουτο,3,πληρωθη προφητου τουτο
Matt,Matt 1:22,22,John,John 12:38-12:38,573,1,0.0955,0.0896,0.1333,0.1333,0.0,0.0,1,0.1429,1,πληρωθη,2,πληρωθη προφητου
Matt,Matt 1:22,22,John,John 12:37-12:39,572,3,0.091,0.0806,0.125,0.125,0.0,0.0,1,0.1429,1,τουτο,3,πληρωθη προφητου τουτο
Matt,Matt 1:22,22,John,John 1:3-1:3,3,1,0.083,0.0639,0.0909,0.0909,0.0,0.0,1,0.1667,1,γεγονεν,1,γεγονεν
Matt,Matt 1:22,22,John,John 12:39-12:39,574,1,0.1058,0.0637,0.1,0.1,0.0,0.0,1,0.25,1,τουτο,1,τουτο
Matt,Matt 1:23,23,John,John 1:41-1:41,41,1,0.0974,0.0791,0.087,0.087,0.087,0.0,2,0.1667,2,εστιν μεθερμηνευομενον,2,εστιν μεθερμηνευομενον
Matt,Matt 1:23,23,John,John 3:33-3:35,109,3,0.0808,0.0744,0.1154,0.1154,0.0,0.0,2,0.1538,1,υιον,3,εστιν θεοσ υιον
Matt,Matt 1:23,23,John,John 3:33-3:33,109,1,0.0925,0.0741,0.1176,0.1176,0.0,0.0,1,0.1667,1,εστιν,2,εστιν θεοσ
Matt,Matt 1:23,23,John,John 3:17-3:18,93,2,0.0786,0.0697,0.1071,0.1111,0.0,0.0,2,0.1538,1,υιον,3,θεοσ ονομα υιον
Matt,Matt 1:23,23,John,John 9:29-9:29,424,1,0.0733,0.0681,0.1053,0.1053,0.0,0.0,1,0.1111,1,εστιν,2,εστιν θεοσ
Matt,Matt 1:24,24,John,John 9:26-9:26,421,1,0.1037,0.0911,0.1429,0.1429,0.0,0.0,1,0.1667,1,εποιησεν,2,αυτω εποιησεν
Matt,Matt 1:24,24,John,John 12:29-12:29,564,1,0.0734,0.0735,0.1111,0.1111,0.0,0.0,1,0.1,1,αυτω,2,αγγελοσ αυτω
Matt,Matt 1:24,24,John,John 11:20-11:20,498,1,0.0877,0.072,0.1111,0.1111,0.0,0.0,2,0.2,1,ωσ,2,αυτω ωσ
Matt,Matt 1:24,24,John,John 19:7-19:7,787,1,0.0705,0.0678,0.1053,0.1053,0.0,0.0,1,0.1,1,εποιησεν,2,αυτω εποιησεν
Matt,Matt 1:24,24,John,John 1:45-1:45,45,1,0.0684,0.0651,0.1,0.1,0.0,0.0,1,0.1,1,ιωσηφ,2,αυτω ιωσηφ
Matt,Matt 1:25,25,John,John 2:25-3:1,76,2,0.1035,0.0687,0.1,0.1053,0.0,0.0,2,0.2857,1,εγινωσκεν,2,εγινωσκεν ονομα
Matt,Matt 1:25,25,John,John 18:10-18:10,750,1,0.1017,0.0651,0.1,0.1053,0.0,0.0,2,0.2857,1,αυτην,2,αυτην ονομα
Matt,Matt 1:25,25,John,John 3:35-3:35,111,1,0.1065,0.0651,0.1,0.1,0.0,0.0,1,0.25,1,υιον,1,υιον
Matt,Matt 1:25,25,John,John 1:6-1:6,6,1,0.079,0.0568,0.0833,0.0833,0.0,0.0,1,0.1667,1,ονομα,1,ονομα
Matt,Matt 1:25,25,John,John 3:17-3:18,93,2,0.0961,0.0559,0.087,0.0909,0.0,0.0,2,0.2857,1,υιον,2,ονομα υιον
Matt,Matt 2:1,26,John,John 4:54-5:1,166,2,0.1621,0.1448,0.16,0.2083,0.1379,0.0,4,0.2857,2,τησ ιουδαιασ,4,εισ ιεροσολυμα ιουδαιασ τησ
Matt,Matt 2:1,26,John,John 4:54-4:54,166,1,0.1537,0.1228,0.1429,0.2,0.0909,0.0,3,0.3,2,τησ ιουδαιασ,3,εισ ιουδαιασ τησ
Matt,Matt 2:1,26,John,John 11:55-11:55,533,1,0.1107,0.1042,0.1304,0.1304,0.08,0.0,2,0.1538,2,εισ ιεροσολυμα,3,εισ ιεροσολυμα τησ
Matt,Matt 2:1,26,John,John 5:1-5:1,167,1,0.1476,0.1024,0.1053,0.1667,0.1053,0.0,2,0.2857,2,εισ ιεροσολυμα,2,εισ ιεροσολυμα
Matt,Matt 2:1,26,John,John 4:53-5:1,165,3,0.1322,0.1024,0.1143,0.1471,0.1,0.0,4,0.2857,2,τησ ιουδαιασ,4,εισ ιεροσολυμα ιουδαιασ τησ
Matt,Matt 2:2,27,John,John 9:12-9:12,407,1,0.1948,0.1554,0.2,0.2,0.125,0.0,2,0.3333,2,που εστιν,3,αυτω εστιν που
Matt,Matt 2:2,27,John,John 18:33-18:33,773,1,0.1621,0.1411,0.1765,0.1765,0.1111,0.0,2,0.25,2,βασιλευσ ιουδαιων,3,αυτω βασιλευσ ιουδαιων
Matt,Matt 2:2,27,John,John 19:3-19:3,783,1,0.1661,0.1333,0.1667,0.1667,0.1053,0.0,3,0.3333,2,βασιλευσ ιουδαιων,3,αυτω βασιλευσ ιουδαιων
Matt,Matt 2:2,27,John,John 9:12-9:13,407,2,0.1216,0.115,0.1429,0.1429,0.0909,0.0,2,0.1667,2,που εστιν,3,αυτω εστιν που
Matt,Matt 2:2,27,John,John 8:19-8:19,355,1,0.1226,0.115,0.15,0.15,0.08,0.0,2,0.1667,2,που εστιν,3,αυτω εστιν που
Matt,Matt 2:3,28,John,John 19:18-19:19,798,2,0.0759,0.0586,0.0909,0.0909,0.0,0.0,1,0.1429,1,βασιλευσ,2,βασιλευσ μετ
Matt,Matt 2:3,28,John,John 6:43-6:43,255,1,0.0785,0.0558,0.0833,0.0833,0.0,0.0,1,0.1667,1,μετ,1,μετ
Matt,Matt 2:3,28,John,John 5:1-5:1,167,1,0.0707,0.054,0.0769,0.0769,0.0,0.0,1,0.1429,1,ιεροσολυμα,1,ιεροσολυμα
Matt,Matt 2:3,28,John,John 2:13-2:13,64,1,0.0706,0.0539,0.0769,0.0769,0.0,0.0,1,0.1429,1,ιεροσολυμα,1,ιεροσολυμα
Matt,Matt 2:3,28,John,John 1:49-1:49,49,1,0.0703,0.0532,0.0769,0.0769,0.0,0.0,1,0.1429,1,βασιλευσ,1,βασιλευσ
Matt,Matt 2:4,29,John,John 7:45-7:45,328,1,0.1263,0.0995,0.1111,0.1111,0.1111,0.0,2,0.2222,2,τουσ αρχιερεισ,2,αρχιερεισ τουσ
Matt,Matt 2:4,29,John,John 7:45-7:46,328,2,0.1001,0.0766,0.087,0.087,0.0833,0.0,2,0.1818,2,τουσ αρχιερεισ,2,αρχιερεισ τουσ
Matt,Matt 2:4,29,John,John 11:57-11:57,535,1,0.0808,0.0679,0.1,0.1,0.0,0.0,2,0.1818,1,αρχιερεισ,2,αρχιερεισ που
Matt,Matt 2:4,29,John,John 7:44-7:45,327,2,0.0927,0.0659,0.0741,0.0741,0.0741,0.0,2,0.1818,2,τουσ αρχιερεισ,2,αρχιερεισ τουσ
Matt,Matt 2:4,29,John,John 7:45-7:47,328,3,0.0929,0.0657,0.0769,0.0769,0.069,0.0,2,0.1818,2,τουσ αρχιερεισ,2,αρχιερεισ τουσ
Matt,Matt 2:5,30,John,John 7:52-7:52,335,1,0.1973,0.1626,0.2143,0.2143,0.1176,0.0,3,0.375,2,ειπαν αυτω,3,αυτω ειπαν τησ
Matt,Matt 2:5,30,John,John 9:12-9:12,407,1,0.1896,0.1484,0.1667,0.1667,0.1667,0.0,2,0.3333,2,ειπαν αυτω,2,αυτω ειπαν
Matt,Matt 2:5,30,John,John 18:30-18:30,770,1,0.1689,0.1366,0.1538,0.1538,0.1538,0.0,2,0.2857,2,ειπαν αυτω,2,αυτω ειπαν
Matt,Matt 2:5,30,John,John 2:18-2:18,69,1,0.1531,0.128,0.1429,0.1429,0.1429,0.0,2,0.25,2,ειπαν αυτω,2,αυτω ειπαν
Matt,Matt 2:5,30,John,John 7:52-7:53,335,2,0.1723,0.1268,0.1667,0.1667,0.0952,0.0,3,0.375,2,ειπαν αυτω,3,αυτω ειπαν τησ
Matt,Matt 2:6,31,John,John 10:22-10:22,458,1,0.0751,0.0361,0.0588,0.0588,0.0,0.0,1,0.2,1,τοισ,1,τοισ
Matt,Matt 2:6,31,John,John 2:5-2:5,56,1,0.0751,0.036,0.0588,0.0588,0.0,0.0,1,0.2,1,τοισ,1,τοισ
Matt,Matt 2:6,31,John,John 3:10-3:10,86,1,0.0591,0.0346,0.0526,0.0526,0.0,0.0,1,0.1429,1,ισραηλ,1,ισραηλ
Matt,Matt 2:6,31,John,John 1:49-1:49,49,1,0.0591,0.0345,0.0526,0.0526,0.0,0.0,1,0.1429,1,ισραηλ,1,ισραηλ
Matt,Matt 2:6,31,John,John 6:67-6:67,279,1,0.0654,0.0345,0.0556,0.0556,0.0,0.0,1,0.1667,1,τοισ,1,τοισ
Matt,Matt 2:7,32,John,John 14:24-14:25,647,2,0.0779,0.0563,0.087,0.087,0.0,0.0,2,0.2,1,τουσ,2,παρ τουσ
Matt,Matt 2:7,32,John,John 14:25-14:25,648,1,0.0965,0.0499,0.0769,0.0769,0.0,0.0,1,0.25,1,παρ,1,παρ
Matt,Matt 2:7,32,John,John 7:29-7:29,312,1,0.0816,0.0468,0.0714,0.0714,0.0,0.0,1,0.2,1,παρ,1,παρ
Matt,Matt 2:7,32,John,John 9:26-9:26,421,1,0.0701,0.0419,0.0667,0.0667,0.0,0.0,1,0.1667,1,τουσ,1,τουσ
Matt,Matt 2:7,32,John,John 9:13-9:13,408,1,0.07,0.0417,0.0667,0.0667,0.0,0.0,1,0.1667,1,τουσ,1,τουσ
Matt,Matt 2:8,33,John,John 17:18-17:18,732,1,0.1284,0.1122,0.1429,0.1429,0.0833,0.0,2,0.2,2,αυτουσ εισ,3,αυτουσ εισ καγω
Matt,Matt 2:8,33,John,John 7:50-7:50,333,1,0.1253,0.0999,0.1579,0.1579,0.0,0.0,2,0.2857,1,αυτουσ,3,αυτουσ εισ ελθων
Matt,Matt 2:8,33,John,John 17:18-17:19,732,2,0.0968,0.0921,0.1154,0.1154,0.069,0.0,2,0.1333,2,αυτουσ εισ,3,αυτουσ εισ καγω
Matt,Matt 2:8,33,John,John 17:17-17:18,731,2,0.1033,0.0913,0.1154,0.1154,0.0645,0.0,3,0.1875,2,αυτουσ εισ,3,αυτουσ εισ καγω
Matt,Matt 2:8,33,John,John 17:16-17:18,730,3,0.097,0.0791,0.1034,0.1071,0.0556,0.0,3,0.1875,2,αυτουσ εισ,3,αυτουσ εισ καγω
Matt,Matt 2:9,34,John,John 7:50-7:50,333,1,0.1058,0.0723,0.1111,0.1111,0.0,0.0,2,0.2857,1,αυτουσ,2,αυτουσ ελθων
Matt,Matt 2:9,34,John,John 12:12-12:12,547,1,0.0633,0.0617,0.0909,0.0909,0.0,0.0,1,0.0909,1,ακουσαντεσ,2,ακουσαντεσ ελθων
Matt,Matt 2:9,34,John,John 7:49-7:50,332,2,0.0636,0.0538,0.08,0.08,0.0,0.0,2,0.1429,1,αυτουσ,2,αυτουσ ελθων
Matt,Matt 2:9,34,John,John 7:50-7:51,333,2,0.0622,0.0509,0.0769,0.0769,0.0,0.0,2,0.1429,1,αυτουσ,2,αυτουσ ελθων
Matt,Matt 2:9,34,John,John 12:11-12:12,546,2,0.0509,0.0497,0.0741,0.0741,0.0,0.0,1,0.0714,1,ακουσαντεσ,2,ακουσαντεσ ελθων
