source_ref,target_ref,rank,score
Matt 7:12,Mark 5:19,11,0.17572341859340668
Matt 7:12,Mark 11:29,12,0.17142698168754578
Matt 7:12,Mark 9:12,13,0.16971026360988617
Matt 7:12,Mark 3:35,14,0.16597041487693787
Matt 7:12,Mark 10:51,15,0.16525773704051971
Matt 7:12,Mark 11:3,16,0.15951281785964966
Matt 7:12,Mark 12:44,17,0.1587831974029541
Matt 7:12,Mark 11:25,18,0.1581908017396927
Matt 7:12,Mark 10:43,19,0.1557554006576538
Matt 7:12,Mark 10:44,20,0.15366488695144653
Matt 7:13,Mark 11:8,1,0.17116545140743256
Matt 7:13,Mark 4:15,2,0.16713938117027283
Matt 7:13,Mark 10:25,3,0.15775524079799652
Matt 7:13,Mark 2:1,4,0.1516863852739334
Matt 7:13,Mark 8:27,5,0.14548741281032562
Matt 7:13,Mark 5:21,6,0.14510107040405273
Matt 7:13,Mark 10:23,7,0.14221452176570892
Matt 7:13,Mark 9:43,8,0.14057055115699768
Matt 7:13,Mark 8:26,9,0.13983169198036194
Matt 7:13,Mark 7:19,10,0.1375749558210373
Matt 7:13,Mark 5:14,11,0.13689303398132324
Matt 7:13,Mark 3:1,12,0.13656900823116302
Matt 7:13,Mark 9:45,13,0.1351461559534073
Matt 7:13,Mark 14:16,14,0.1344025582075119
Matt 7:13,Mark 12:43,15,0.1343822479248047
Matt 7:13,Mark 4:18,16,0.1331353783607483
Matt 7:13,Mark 5:13,17,0.13236257433891296
Matt 7:13,Mark 2:27,18,0.13221679627895355
Matt 7:13,Mark 11:24,19,0.13167832791805267
Matt 7:13,Mark 10:24,20,0.13142015039920807
Matt 7:14,Mark 9:43,1,0.1823933720588684
Matt 7:14,Mark 4:15,2,0.18019306659698486
Matt 7:14,Mark 9:45,3,0.17986677587032318
Matt 7:14,Mark 14:16,4,0.1724289208650589
Matt 7:14,Mark 11:8,5,0.15914689004421234
Matt 7:14,Mark 7:30,6,0.15663909912109375
Matt 7:14,Mark 1:37,7,0.1542937010526657
Matt 7:14,Mark 14:55,8,0.15218210220336914
Matt 7:14,Mark 8:27,9,0.15201885998249054
Matt 7:14,Mark 5:14,10,0.15113750100135803
Matt 7:14,Mark 4:18,11,0.14822494983673096
Matt 7:14,Mark 6:1,12,0.14579498767852783
Matt 7:14,Mark 10:17,13,0.1441716104745865
Matt 7:14,Mark 9:33,14,0.14273440837860107
Matt 7:14,Mark 1:12,15,0.14239373803138733
Matt 7:14,Mark 10:10,16,0.14233899116516113
Matt 7:14,Mark 14:53,17,0.14063170552253723
Matt 7:14,Mark 15:16,18,0.13598568737506866
Matt 7:14,Mark 14:54,19,0.13523191213607788
Matt 7:14,Mark 6:31,20,0.1351514458656311
Matt 7:15,Mark 12:18,1,0.15093758702278137
Matt 7:15,Mark 14:49,2,0.13622809946537018
Matt 7:15,Mark 7:1,3,0.132295161485672
Matt 7:15,Mark 9:1,4,0.126942977309227
Matt 7:15,Mark 9:34,5,0.12452087551355362
Matt 7:15,Mark 11:27,6,0.12344364821910858
Matt 7:15,Mark 15:7,7,0.12236617505550385
Matt 7:15,Mark 12:2,8,0.11733414232730865
Matt 7:15,Mark 1:8,9,0.11566979438066483
Matt 7:15,Mark 10:50,10,0.11372045427560806
Matt 7:15,Mark 5:15,11,0.11215465515851974
Matt 7:15,Mark 5:17,12,0.11091537028551102
Matt 7:15,Mark 4:15,13,0.10770721733570099
Matt 7:15,Mark 10:14,14,0.10672428458929062
Matt 7:15,Mark 9:19,15,0.10572850704193115
Matt 7:15,Mark 2:20,16,0.1037229597568512
Matt 7:15,Mark 5:22,17,0.10191285610198975
Matt 7:15,Mark 2:3,18,0.1012905016541481
Matt 7:15,Mark 14:54,19,0.10056537389755249
Matt 7:15,Mark 10:5,20,0.09996772557497025
Matt 7:16,Mark 5:17,1,0.1395978033542633
Matt 7:16,Mark 12:2,2,0.1390903890132904
Matt 7:16,Mark 6:33,3,0.1181819885969162
Matt 7:16,Mark 6:54,4,0.11127206683158875
Matt 7:16,Mark 4:7,5,0.10656377673149109
Matt 7:16,Mark 4:21,6,0.10045410692691803
Matt 7:16,Mark 6:43,7,0.09470590204000473
Matt 7:16,Mark 14:19,8,0.09425941854715347
Matt 7:16,Mark 11:12,9,0.09410391747951508
Matt 7:16,Mark 11:13,10,0.09408143907785416
Matt 7:16,Mark 7:28,11,0.09402556717395782
Matt 7:16,Mark 7:1,12,0.09236659109592438
Matt 7:16,Mark 3:7,13,0.09122848510742188
Matt 7:16,Mark 10:6,14,0.08464622497558594
Matt 7:16,Mark 8:3,15,0.08415587246417999
Matt 7:16,Mark 12:38,16,0.08358173072338104
Matt 7:16,Mark 7:17,17,0.08111100643873215
Matt 7:16,Mark 11:14,18,0.07838819921016693
Matt 7:16,Mark 3:8,19,0.07762256264686584
Matt 7:16,Mark 5:30,20,0.07610318064689636
Matt 7:17,Mark 7:37,1,0.10286466032266617
Matt 7:17,Mark 7:18,2,0.10114948451519012
Matt 7:17,Mark 10:18,3,0.09965475648641586
Matt 7:17,Mark 4:29,4,0.09319833666086197
Matt 7:17,Mark 10:36,5,0.09183425456285477
Matt 7:17,Mark 14:59,6,0.08561215549707413
Matt 7:17,Mark 9:23,7,0.08517327904701233
Matt 7:17,Mark 14:6,8,0.08511132746934891
Matt 7:17,Mark 7:23,9,0.08457259833812714
Matt 7:17,Mark 4:8,10,0.08400020003318787
Matt 7:17,Mark 10:43,11,0.08102315664291382
Matt 7:17,Mark 13:37,12,0.08049921691417694
Matt 7:17,Mark 13:23,13,0.080483078956604
Matt 7:17,Mark 10:6,14,0.07894957065582275
Matt 7:17,Mark 11:17,15,0.07833310961723328
Matt 7:17,Mark 15:15,16,0.07436312735080719
Matt 7:17,Mark 15:14,17,0.07427726686000824
Matt 7:17,Mark 10:17,18,0.07314014434814453
Matt 7:17,Mark 13:13,19,0.07204312831163406
Matt 7:17,Mark 14:9,20,0.07171214371919632
Matt 7:18,Mark 3:24,1,0.11393710970878601
Matt 7:18,Mark 3:26,2,0.10371839255094528
Matt 7:18,Mark 7:18,3,0.09841395914554596
Matt 7:18,Mark 14:7,4,0.09399956464767456
Matt 7:18,Mark 11:33,5,0.0917225033044815
Matt 7:18,Mark 3:25,6,0.09104929864406586
Matt 7:18,Mark 9:3,7,0.09088700264692307
Matt 7:18,Mark 15:31,8,0.08784995973110199
Matt 7:18,Mark 6:5,9,0.08656618744134903
Matt 7:18,Mark 4:8,10,0.08578571677207947
Matt 7:18,Mark 7:27,11,0.08337024599313736
Matt 7:18,Mark 4:7,12,0.07989729195833206
Matt 7:18,Mark 10:18,13,0.07951497286558151
Matt 7:18,Mark 4:22,14,0.07840096205472946
Matt 7:18,Mark 5:3,15,0.07618145644664764
Matt 7:18,Mark 3:23,16,0.07473354786634445
Matt 7:18,Mark 14:59,17,0.07449434697628021
Matt 7:18,Mark 9:5,18,0.07387206703424454
Matt 7:18,Mark 7:37,19,0.07101479917764664
Matt 7:18,Mark 10:17,20,0.06970977038145065
Matt 7:19,Mark 9:22,1,0.16467036306858063
Matt 7:19,Mark 4:8,2,0.14396420121192932
Matt 7:19,Mark 13:10,3,0.13881754875183105
Matt 7:19,Mark 4:7,4,0.1364574432373047
Matt 7:19,Mark 9:43,5,0.1361629068851471
Matt 7:19,Mark 9:45,6,0.13496679067611694
Matt 7:19,Mark 9:47,7,0.13426750898361206
Matt 7:19,Mark 9:49,8,0.13177883625030518
Matt 7:19,Mark 11:14,9,0.128412663936615
Matt 7:19,Mark 3:12,10,0.1284083127975464
Matt 7:19,Mark 9:42,11,0.12591826915740967
Matt 7:19,Mark 7:27,12,0.12436935305595398
Matt 7:19,Mark 12:43,13,0.12168233096599579
Matt 7:19,Mark 9:48,14,0.12125100195407867
Matt 7:19,Mark 6:42,15,0.11514389514923096
Matt 7:19,Mark 12:42,16,0.1129888966679573
Matt 7:19,Mark 9:5,17,0.11286549270153046
Matt 7:19,Mark 6:53,18,0.11006692051887512
Matt 7:19,Mark 7:19,19,0.1087580993771553
Matt 7:19,Mark 6:32,20,0.10671386122703552
Matt 7:20,Mark 5:17,1,0.19261932373046875
Matt 7:20,Mark 6:54,2,0.18475018441677094
Matt 7:20,Mark 12:2,3,0.18359746038913727
Matt 7:20,Mark 6:33,4,0.16826555132865906
Matt 7:20,Mark 11:12,5,0.13736943900585175
Matt 7:20,Mark 6:43,6,0.12971054017543793
Matt 7:20,Mark 11:13,7,0.1283627152442932
Matt 7:20,Mark 7:28,8,0.12149834632873535
Matt 7:20,Mark 7:17,9,0.11600114405155182
Matt 7:20,Mark 11:14,10,0.1138729676604271
Matt 7:20,Mark 4:41,11,0.1125149056315422
Matt 7:20,Mark 5:30,12,0.11169979721307755
Matt 7:20,Mark 8:3,13,0.11149786412715912
Matt 7:20,Mark 12:38,14,0.11011877655982971
Matt 7:20,Mark 10:6,15,0.10900650918483734
Matt 7:20,Mark 7:1,16,0.10724843293428421
Matt 7:20,Mark 5:6,17,0.10587898641824722
Matt 7:20,Mark 8:15,18,0.10409103333950043
Matt 7:20,Mark 2:8,19,0.09960231930017471
Matt 7:20,Mark 4:7,20,0.09936082363128662
Matt 7:21,Mark 10:23,1,0.2174724042415619
Matt 7:21,Mark 10:24,2,0.19839973747730255
Matt 7:21,Mark 11:10,3,0.19384443759918213
Matt 7:21,Mark 13:25,4,0.1887841820716858
Matt 7:21,Mark 10:15,5,0.18360455334186554
Matt 7:21,Mark 10:25,6,0.18170252442359924
Matt 7:21,Mark 3:35,7,0.1794678270816803
Matt 7:21,Mark 14:36,8,0.1616431325674057
Matt 7:21,Mark 5:19,9,0.15823063254356384
Matt 7:21,Mark 1:11,10,0.15610376000404358
Matt 7:21,Mark 14:28,11,0.15425340831279755
Matt 7:21,Mark 4:11,12,0.15394356846809387
Matt 7:21,Mark 12:36,13,0.14975914359092712
Matt 7:21,Mark 8:26,14,0.14699825644493103
Matt 7:21,Mark 11:25,15,0.1464252769947052
Matt 7:21,Mark 12:29,16,0.14639101922512054
Matt 7:21,Mark 9:47,17,0.14507247507572174
Matt 7:21,Mark 14:29,18,0.1442916840314865
Matt 7:21,Mark 13:24,19,0.14392951130867004
Matt 7:21,Mark 12:25,20,0.1424342393875122
Matt 7:22,Mark 4:35,1,0.19652093946933746
Matt 7:22,Mark 9:38,2,0.18340541422367096
Matt 7:22,Mark 2:20,3,0.17799045145511627
Matt 7:22,Mark 5:9,4,0.1683984249830246
Matt 7:22,Mark 6:13,5,0.16663414239883423
Matt 7:22,Mark 13:6,6,0.16479839384555817
Matt 7:22,Mark 9:39,7,0.15781345963478088
Matt 7:22,Mark 5:19,8,0.15160146355628967
Matt 7:22,Mark 3:22,9,0.14922480285167694
Matt 7:22,Mark 13:26,10,0.14789515733718872
Matt 7:22,Mark 13:25,11,0.14397472143173218
Matt 7:22,Mark 6:14,12,0.14306221902370453
Matt 7:22,Mark 1:34,13,0.14189404249191284
Matt 7:22,Mark 11:9,14,0.13982190191745758
Matt 7:22,Mark 3:15,15,0.13883841037750244
Matt 7:22,Mark 11:33,16,0.13568468391895294
Matt 7:22,Mark 8:1,17,0.13559207320213318
Matt 7:22,Mark 3:16,18,0.13551512360572815
Matt 7:22,Mark 12:36,19,0.13037395477294922
Matt 7:22,Mark 13:24,20,0.13030555844306946
Matt 7:23,Mark 2:20,1,0.16134895384311676
Matt 7:23,Mark 5:29,2,0.13617178797721863
Matt 7:23,Mark 15:10,3,0.1341409683227539
Matt 7:23,Mark 4:13,4,0.1337614357471466
Matt 7:23,Mark 8:17,5,0.13233326375484467
Matt 7:23,Mark 15:45,6,0.13107270002365112
Matt 7:23,Mark 5:9,7,0.12957888841629028
Matt 7:23,Mark 12:12,8,0.1295461803674698
Matt 7:23,Mark 13:29,9,0.12949585914611816
Matt 7:23,Mark 9:38,10,0.1284053474664688
Matt 7:23,Mark 13:28,11,0.12785185873508453
Matt 7:23,Mark 13:27,12,0.12660613656044006
Matt 7:23,Mark 2:25,13,0.12603379786014557
Matt 7:23,Mark 11:17,14,0.11921599507331848
Matt 7:23,Mark 7:6,15,0.11832305043935776
Matt 7:23,Mark 2:12,16,0.11740081012248993
Matt 7:23,Mark 14:18,17,0.11709795892238617
Matt 7:23,Mark 13:26,18,0.11635185033082962
Matt 7:23,Mark 13:21,19,0.11611221730709076
Matt 7:23,Mark 13:6,20,0.11522279679775238
Matt 7:24,Mark 4:20,1,0.1665315330028534
Matt 7:24,Mark 10:10,2,0.15633581578731537
Matt 7:24,Mark 4:16,3,0.1527310460805893
Matt 7:24,Mark 11:18,4,0.14550407230854034
Matt 7:24,Mark 4:15,5,0.1370127946138382
Matt 7:24,Mark 14:58,6,0.13698673248291016
Matt 7:24,Mark 4:18,7,0.13380791246891022
Matt 7:24,Mark 5:32,8,0.13362757861614227
Matt 7:24,Mark 7:14,9,0.1317347288131714
Matt 7:24,Mark 11:29,10,0.13119186460971832
Matt 7:24,Mark 15:46,11,0.12871792912483215
Matt 7:24,Mark 13:34,12,0.1285257488489151
Matt 7:24,Mark 9:7,13,0.1271856129169464
Matt 7:24,Mark 13:15,14,0.12546169757843018
Matt 7:24,Mark 11:17,15,0.12091739475727081
Matt 7:24,Mark 4:13,16,0.12000605463981628
Matt 7:24,Mark 7:29,17,0.11931932717561722
Matt 7:24,Mark 6:53,18,0.11829163879156113
Matt 7:24,Mark 3:27,19,0.11777310073375702
Matt 7:24,Mark 2:13,20,0.11649726331233978
Matt 7:25,Mark 3:25,1,0.1747259646654129
Matt 7:25,Mark 4:20,2,0.16701607406139374
Matt 7:25,Mark 2:15,3,0.15188805758953094
Matt 7:25,Mark 6:53,4,0.1501733660697937
Matt 7:25,Mark 9:33,5,0.14980174601078033
Matt 7:25,Mark 11:18,6,0.14601829648017883
Matt 7:25,Mark 6:4,7,0.14341793954372406
Matt 7:25,Mark 4:7,8,0.14286069571971893
Matt 7:25,Mark 13:15,9,0.1415049135684967
Matt 7:25,Mark 4:4,10,0.1414838433265686
Matt 7:25,Mark 5:33,11,0.14094465970993042
Matt 7:25,Mark 5:14,12,0.1370958536863327
Matt 7:25,Mark 3:24,13,0.13705897331237793
Matt 7:25,Mark 4:5,14,0.13449960947036743
Matt 7:25,Mark 14:16,15,0.13437479734420776
Matt 7:25,Mark 15:46,16,0.1343184858560562
Matt 7:25,Mark 1:22,17,0.13335005939006805
Matt 7:25,Mark 1:29,18,0.13239845633506775
Matt 7:25,Mark 4:21,19,0.13215568661689758
Matt 7:25,Mark 4:8,20,0.12948065996170044
Matt 7:26,Mark 4:20,1,0.18215245008468628
Matt 7:26,Mark 11:18,2,0.16862338781356812
Matt 7:26,Mark 2:13,3,0.16576579213142395
Matt 7:26,Mark 10:10,4,0.1609119325876236
Matt 7:26,Mark 4:16,5,0.15990306437015533
Matt 7:26,Mark 4:15,6,0.15964680910110474
Matt 7:26,Mark 13:15,7,0.15817104279994965
Matt 7:26,Mark 11:29,8,0.15191136300563812
Matt 7:26,Mark 4:1,9,0.14997008442878723
Matt 7:26,Mark 7:14,10,0.14897146821022034
Matt 7:26,Mark 6:4,11,0.14840471744537354
Matt 7:26,Mark 9:7,12,0.14643681049346924
Matt 7:26,Mark 11:17,13,0.1452452838420868
Matt 7:26,Mark 13:31,14,0.14490514993667603
Matt 7:26,Mark 14:58,15,0.1428791582584381
Matt 7:26,Mark 4:18,16,0.1421070694923401
Matt 7:26,Mark 13:34,17,0.1390800178050995
Matt 7:26,Mark 12:18,18,0.13906791806221008
Matt 7:26,Mark 3:35,19,0.13795053958892822
Matt 7:26,Mark 9:39,20,0.13607507944107056
Matt 7:27,Mark 9:33,1,0.16137172281742096
Matt 7:27,Mark 4:41,2,0.15768474340438843
Matt 7:27,Mark 2:15,3,0.15655067563056946
Matt 7:27,Mark 5:14,4,0.15487314760684967
Matt 7:27,Mark 4:39,5,0.15369762480258942
Matt 7:27,Mark 4:4,6,0.14685305953025818
Matt 7:27,Mark 6:4,7,0.14639759063720703
Matt 7:27,Mark 11:18,8,0.1446041464805603
Matt 7:27,Mark 14:16,9,0.14354531466960907
Matt 7:27,Mark 4:20,10,0.14247706532478333
Matt 7:27,Mark 1:22,11,0.14241446554660797
Matt 7:27,Mark 3:25,12,0.13975201547145844
Matt 7:27,Mark 4:7,13,0.13645678758621216
Matt 7:27,Mark 2:18,14,0.13589704036712646
Matt 7:27,Mark 4:8,15,0.1340494602918625
Matt 7:27,Mark 15:26,16,0.13364283740520477
Matt 7:27,Mark 13:25,17,0.12837648391723633
Matt 7:27,Mark 1:13,18,0.12824048101902008
Matt 7:27,Mark 6:1,19,0.128056600689888
Matt 7:27,Mark 1:29,20,0.12802021205425262
Matt 7:28,Mark 1:22,1,0.41847237944602966
Matt 7:28,Mark 11:18,2,0.29585835337638855
Matt 7:28,Mark 4:2,3,0.2063528597354889
Matt 7:28,Mark 1:21,4,0.2018006443977356
Matt 7:28,Mark 7:17,5,0.18181589245796204
Matt 7:28,Mark 4:10,6,0.17217670381069183
Matt 7:28,Mark 12:38,7,0.17151343822479248
Matt 7:28,Mark 11:6,8,0.17045778036117554
Matt 7:28,Mark 10:24,9,0.16742879152297974
Matt 7:28,Mark 4:16,10,0.16444095969200134
Matt 7:28,Mark 5:30,11,0.15954262018203735
Matt 7:28,Mark 11:22,12,0.15736165642738342
Matt 7:28,Mark 11:29,13,0.1565464437007904
Matt 7:28,Mark 1:32,14,0.15647780895233154
Matt 7:28,Mark 10:23,15,0.15581512451171875
Matt 7:28,Mark 2:5,16,0.155519038438797
Matt 7:28,Mark 6:2,17,0.15455758571624756
Matt 7:28,Mark 14:48,18,0.1539795696735382
Matt 7:28,Mark 5:21,19,0.15353086590766907
Matt 7:28,Mark 4:18,20,0.153390035033226
Matt 7:29,Mark 1:22,1,0.7089263796806335
Matt 7:29,Mark 1:23,2,0.25134944915771484
Matt 7:29,Mark 1:21,3,0.247550368309021
Matt 7:29,Mark 3:15,4,0.21265462040901184
Matt 7:29,Mark 11:18,5,0.20237135887145996
Matt 7:29,Mark 12:35,6,0.19649337232112885
Matt 7:29,Mark 6:34,7,0.1907585710287094
Matt 7:29,Mark 8:9,8,0.18759897351264954
Matt 7:29,Mark 4:2,9,0.1802063286304474
Matt 7:29,Mark 4:25,10,0.17217977344989777
Matt 7:29,Mark 14:40,11,0.1720287948846817
Matt 7:29,Mark 10:22,12,0.16249960660934448
Matt 7:29,Mark 12:23,13,0.1605156809091568
Matt 7:29,Mark 4:36,14,0.16036108136177063
Matt 7:29,Mark 2:6,15,0.16029873490333557
Matt 7:29,Mark 9:11,16,0.15790997445583344
Matt 7:29,Mark 14:56,17,0.1571667492389679
Matt 7:29,Mark 9:14,18,0.15433643758296967
Matt 7:29,Mark 3:22,19,0.15373413264751434
Matt 7:29,Mark 8:5,20,0.15088018774986267
Matt 8:1,Mark 5:24,1,0.23864993453025818
Matt 8:1,Mark 15:30,2,0.2240549623966217
Matt 8:1,Mark 1:22,3,0.21420089900493622
Matt 8:1,Mark 1:18,4,0.1949794739484787
Matt 8:1,Mark 7:17,5,0.1920269876718521
Matt 8:1,Mark 1:23,6,0.18669143319129944
Matt 8:1,Mark 15:32,7,0.1643451303243637
Matt 8:1,Mark 9:9,8,0.15859052538871765
Matt 8:1,Mark 3:7,9,0.1578107327222824
Matt 8:1,Mark 12:37,10,0.15266434848308563
Matt 8:1,Mark 15:3,11,0.15218573808670044
Matt 8:1,Mark 2:15,12,0.15070170164108276
Matt 8:1,Mark 9:14,13,0.1490718126296997
Matt 8:1,Mark 4:2,14,0.1487969160079956
Matt 8:1,Mark 7:33,15,0.14732877910137177
Matt 8:1,Mark 6:1,16,0.1463649868965149
Matt 8:1,Mark 1:40,17,0.14598488807678223
Matt 8:1,Mark 8:11,18,0.1454041600227356
Matt 8:1,Mark 15:41,19,0.1449437141418457
Matt 8:1,Mark 14:46,20,0.14224140346050262
Matt 8:2,Mark 1:40,1,0.5110215544700623
Matt 8:2,Mark 1:41,2,0.271488755941391
Matt 8:2,Mark 1:42,3,0.1844087690114975
Matt 8:2,Mark 14:45,4,0.1650470644235611
Matt 8:2,Mark 6:19,5,0.16485215723514557
Matt 8:2,Mark 10:28,6,0.16260500252246857
Matt 8:2,Mark 10:35,7,0.15278322994709015
Matt 8:2,Mark 6:22,8,0.14989355206489563
Matt 8:2,Mark 1:39,9,0.13807260990142822
Matt 8:2,Mark 6:23,10,0.1295812427997589
Matt 8:2,Mark 3:24,11,0.12917394936084747
Matt 8:2,Mark 3:25,12,0.12851354479789734
Matt 8:2,Mark 11:3,13,0.1261080950498581
Matt 8:2,Mark 10:36,14,0.1241254210472107
Matt 8:2,Mark 8:35,15,0.12392336130142212
Matt 8:2,Mark 9:13,16,0.12382073700428009
Matt 8:2,Mark 5:31,17,0.12278904020786285
Matt 8:2,Mark 5:6,18,0.12273380905389786
Matt 8:2,Mark 14:7,19,0.12107301503419876
Matt 8:2,Mark 1:25,20,0.1201062798500061
Matt 8:3,Mark 1:41,1,0.540494441986084
Matt 8:3,Mark 1:42,2,0.40660935640335083
Matt 8:3,Mark 1:40,3,0.26657989621162415
Matt 8:3,Mark 1:43,4,0.21138066053390503
Matt 8:3,Mark 1:44,5,0.20704665780067444
Matt 8:3,Mark 3:5,6,0.1897064745426178
Matt 8:3,Mark 5:31,7,0.18627218902111053
Matt 8:3,Mark 7:32,8,0.1735018789768219
Matt 8:3,Mark 1:25,9,0.16419345140457153
Matt 8:3,Mark 3:3,10,0.1617920696735382
Matt 8:3,Mark 14:46,11,0.1598920226097107
Matt 8:3,Mark 6:19,12,0.15925076603889465
Matt 8:3,Mark 8:26,13,0.15818668901920319
Matt 8:3,Mark 7:33,14,0.15816786885261536
Matt 8:3,Mark 5:30,15,0.15182216465473175
Matt 8:3,Mark 9:27,16,0.15001270174980164
Matt 8:3,Mark 5:18,17,0.1493738889694214
Matt 8:3,Mark 3:1,18,0.14321693778038025
Matt 8:3,Mark 8:22,19,0.14098228514194489
Matt 8:3,Mark 10:51,20,0.13917165994644165
Matt 8:4,Mark 1:44,1,0.5894372463226318
Matt 8:4,Mark 1:41,2,0.22897592186927795
Matt 8:4,Mark 1:45,3,0.2213522493839264
Matt 8:4,Mark 1:43,4,0.20363162457942963
Matt 8:4,Mark 5:19,5,0.19108814001083374
Matt 8:4,Mark 1:25,6,0.18660707771778107
Matt 8:4,Mark 10:52,7,0.18437014520168304
Matt 8:4,Mark 7:34,8,0.18423202633857727
Matt 8:4,Mark 16:7,9,0.1818588376045227
Matt 8:4,Mark 9:4,10,0.17492642998695374
Matt 8:4,Mark 10:51,11,0.17193803191184998
Matt 8:4,Mark 11:6,12,0.16952252388000488
Matt 8:4,Mark 1:42,13,0.16621637344360352
Matt 8:4,Mark 9:25,14,0.1638476699590683
Matt 8:4,Mark 8:33,15,0.16181518137454987
Matt 8:4,Mark 11:23,16,0.16160662472248077
Matt 8:4,Mark 11:22,17,0.16113166511058807
Matt 8:4,Mark 2:5,18,0.158218115568161
Matt 8:4,Mark 8:27,19,0.15781542658805847
Matt 8:4,Mark 6:38,20,0.1571805775165558
Matt 8:5,Mark 1:45,1,0.23270949721336365
Matt 8:5,Mark 5:18,2,0.2240145057439804
Matt 8:5,Mark 2:1,3,0.21380819380283356
Matt 8:5,Mark 5:12,4,0.2116573303937912
Matt 8:5,Mark 1:44,5,0.19828447699546814
Matt 8:5,Mark 8:22,6,0.19672532379627228
Matt 8:5,Mark 9:28,7,0.19416318833827972
Matt 8:5,Mark 9:33,8,0.1861627697944641
Matt 8:5,Mark 8:26,9,0.1812669187784195
Matt 8:5,Mark 5:17,10,0.17717090249061584
Matt 8:5,Mark 1:40,11,0.16448171436786652
Matt 8:5,Mark 1:21,12,0.1633717119693756
Matt 8:5,Mark 7:17,13,0.1622883379459381
Matt 8:5,Mark 9:25,14,0.15304315090179443
Matt 8:5,Mark 7:32,15,0.1525118201971054
Matt 8:5,Mark 14:45,16,0.15146030485630035
Matt 8:5,Mark 9:27,17,0.14675191044807434
Matt 8:5,Mark 14:46,18,0.14642120897769928
Matt 8:5,Mark 6:1,19,0.1417952924966812
Matt 8:5,Mark 10:24,20,0.14077027142047882
Matt 8:6,Mark 9:33,1,0.19552861154079437
Matt 8:6,Mark 6:4,2,0.17337755858898163
Matt 8:6,Mark 8:27,3,0.14671975374221802
Matt 8:6,Mark 2:15,4,0.145009845495224
Matt 8:6,Mark 2:5,5,0.14428381621837616
Matt 8:6,Mark 12:11,6,0.14391419291496277
Matt 8:6,Mark 4:2,7,0.14339040219783783
Matt 8:6,Mark 10:37,8,0.13714854419231415
Matt 8:6,Mark 5:30,9,0.13451936841011047
Matt 8:6,Mark 14:3,10,0.13293346762657166
Matt 8:6,Mark 10:52,11,0.13151156902313232
Matt 8:6,Mark 3:33,12,0.1313600242137909
Matt 8:6,Mark 4:35,13,0.1307269185781479
Matt 8:6,Mark 14:2,14,0.1294289529323578
Matt 8:6,Mark 11:9,15,0.1294068992137909
Matt 8:6,Mark 1:15,16,0.12855753302574158
Matt 8:6,Mark 11:23,17,0.12747007608413696
Matt 8:6,Mark 10:10,18,0.12728317081928253
Matt 8:6,Mark 11:33,19,0.12607192993164062
Matt 8:6,Mark 5:7,20,0.1251329779624939
Matt 8:7,Mark 14:45,1,0.2799450159072876
Matt 8:7,Mark 5:9,2,0.2501247823238373
Matt 8:7,Mark 1:41,3,0.24163705110549927
Matt 8:7,Mark 1:40,4,0.22027716040611267
Matt 8:7,Mark 1:37,5,0.21089234948158264
Matt 8:7,Mark 8:29,6,0.208413764834404
Matt 8:7,Mark 3:2,7,0.20683494210243225
Matt 8:7,Mark 14:46,8,0.2055603265762329
Matt 8:7,Mark 2:14,9,0.20035499334335327
Matt 8:7,Mark 1:43,10,0.19708040356636047
Matt 8:7,Mark 14:19,11,0.19249603152275085
Matt 8:7,Mark 12:18,12,0.18685802817344666
Matt 8:7,Mark 9:13,13,0.18629948794841766
Matt 8:7,Mark 13:6,14,0.18607090413570404
Matt 8:7,Mark 7:34,15,0.18595370650291443
Matt 8:7,Mark 8:30,16,0.1859273612499237
Matt 8:7,Mark 3:33,17,0.18459762632846832
Matt 8:7,Mark 8:21,18,0.18346107006072998
Matt 8:7,Mark 14:61,19,0.18157847225666046
Matt 8:7,Mark 6:50,20,0.18135981261730194
Matt 8:8,Mark 1:7,1,0.19896464049816132
Matt 8:8,Mark 3:33,2,0.1854422241449356
Matt 8:8,Mark 14:29,3,0.16489651799201965
Matt 8:8,Mark 11:22,4,0.16127049922943115
Matt 8:8,Mark 8:29,5,0.1608273684978485
Matt 8:8,Mark 14:61,6,0.14818668365478516
Matt 8:8,Mark 5:12,7,0.14811410009860992
Matt 8:8,Mark 14:48,8,0.1479928195476532
Matt 8:8,Mark 10:51,9,0.14577262103557587
Matt 8:8,Mark 4:21,10,0.14492671191692352
Matt 8:8,Mark 5:39,11,0.1427564024925232
Matt 8:8,Mark 12:35,12,0.14050477743148804
Matt 8:8,Mark 14:49,13,0.13986584544181824
Matt 8:8,Mark 11:33,14,0.13983739912509918
Matt 8:8,Mark 2:4,15,0.1397455334663391
Matt 8:8,Mark 11:29,16,0.13939957320690155
Matt 8:8,Mark 5:19,17,0.1388770341873169
Matt 8:8,Mark 7:28,18,0.1379566192626953
Matt 8:8,Mark 9:5,19,0.13610497117042542
Matt 8:8,Mark 9:12,20,0.13560819625854492
Matt 8:9,Mark 11:28,1,0.17454564571380615
Matt 8:9,Mark 11:33,2,0.17387375235557556
Matt 8:9,Mark 11:29,3,0.15542395412921906
Matt 8:9,Mark 1:22,4,0.14920827746391296
Matt 8:9,Mark 3:35,5,0.14260344207286835
Matt 8:9,Mark 13:6,6,0.1414797455072403
Matt 8:9,Mark 1:17,7,0.1383678913116455
Matt 8:9,Mark 9:39,8,0.13341912627220154
