mark_start_ref,mark_end_ref,matt_start_ref,matt_end_ref,rank,window_score,mark_refs,matt_refs
Mark 6:32,Mark 6:34,Matt 9:36,Matt 9:38,3,0.220825,Mark 6:32 | Mark 6:33 | Mark 6:34,Matt 9:36 | Matt 9:37 | Matt 9:38
Mark 6:32,Mark 6:34,Matt 9:35,Matt 9:37,4,0.209673,Mark 6:32 | Mark 6:33 | Mark 6:34,Matt 9:35 | Matt 9:36 | Matt 9:37
Mark 6:32,Mark 6:34,Matt 9:34,Matt 9:36,5,0.197997,Mark 6:32 | Mark 6:33 | Mark 6:34,Matt 9:34 | Matt 9:35 | Matt 9:36
Mark 6:32,Mark 6:34,Matt 14:14,Matt 14:16,6,0.17015,Mark 6:32 | Mark 6:33 | Mark 6:34,Matt 14:14 | Matt 14:15 | Matt 14:16
Mark 6:33,Mark 6:35,Matt 14:13,Matt 14:15,1,0.298051,Mark 6:33 | Mark 6:34 | Mark 6:35,Matt 14:13 | Matt 14:14 | Matt 14:15
Mark 6:33,Mark 6:35,Matt 14:14,Matt 14:16,2,0.288394,Mark 6:33 | Mark 6:34 | Mark 6:35,Matt 14:14 | Matt 14:15 | Matt 14:16
Mark 6:33,Mark 6:35,Matt 9:36,Matt 9:38,3,0.21626,Mark 6:33 | Mark 6:34 | Mark 6:35,Matt 9:36 | Matt 9:37 | Matt 9:38
Mark 6:33,Mark 6:35,Matt 9:35,Matt 9:37,4,0.207255,Mark 6:33 | Mark 6:34 | Mark 6:35,Matt 9:35 | Matt 9:36 | Matt 9:37
Mark 6:33,Mark 6:35,Matt 14:12,Matt 14:14,5,0.195487,Mark 6:33 | Mark 6:34 | Mark 6:35,Matt 14:12 | Matt 14:13 | Matt 14:14
Mark 6:33,Mark 6:35,Matt 9:34,Matt 9:36,6,0.187277,Mark 6:33 | Mark 6:34 | Mark 6:35,Matt 9:34 | Matt 9:35 | Matt 9:36
Mark 6:33,Mark 6:35,Matt 14:15,Matt 14:17,7,0.185748,Mark 6:33 | Mark 6:34 | Mark 6:35,Matt 14:15 | Matt 14:16 | Matt 14:17
Mark 6:34,Mark 6:36,Matt 14:14,Matt 14:16,1,0.436343,Mark 6:34 | Mark 6:35 | Mark 6:36,Matt 14:14 | Matt 14:15 | Matt 14:16
Mark 6:34,Mark 6:36,Matt 14:13,Matt 14:15,2,0.358159,Mark 6:34 | Mark 6:35 | Mark 6:36,Matt 14:13 | Matt 14:14 | Matt 14:15
Mark 6:34,Mark 6:36,Matt 14:15,Matt 14:17,3,0.31333,Mark 6:34 | Mark 6:35 | Mark 6:36,Matt 14:15 | Matt 14:16 | Matt 14:17
Mark 6:34,Mark 6:36,Matt 9:36,Matt 9:38,4,0.227424,Mark 6:34 | Mark 6:35 | Mark 6:36,Matt 9:36 | Matt 9:37 | Matt 9:38
Mark 6:34,Mark 6:36,Matt 9:35,Matt 9:37,5,0.210398,Mark 6:34 | Mark 6:35 | Mark 6:36,Matt 9:35 | Matt 9:36 | Matt 9:37
Mark 6:34,Mark 6:36,Matt 9:34,Matt 9:36,6,0.189851,Mark 6:34 | Mark 6:35 | Mark 6:36,Matt 9:34 | Matt 9:35 | Matt 9:36
Mark 6:35,Mark 6:37,Matt 14:15,Matt 14:17,1,0.373755,Mark 6:35 | Mark 6:36 | Mark 6:37,Matt 14:15 | Matt 14:16 | Matt 14:17
Mark 6:35,Mark 6:37,Matt 14:14,Matt 14:16,2,0.360633,Mark 6:35 | Mark 6:36 | Mark 6:37,Matt 14:14 | Matt 14:15 | Matt 14:16
Mark 6:35,Mark 6:37,Matt 14:13,Matt 14:15,3,0.270324,Mark 6:35 | Mark 6:36 | Mark 6:37,Matt 14:13 | Matt 14:14 | Matt 14:15
Mark 6:36,Mark 6:38,Matt 14:15,Matt 14:17,1,0.252301,Mark 6:36 | Mark 6:37 | Mark 6:38,Matt 14:15 | Matt 14:16 | Matt 14:17
Mark 6:36,Mark 6:38,Matt 14:16,Matt 14:18,2,0.236452,Mark 6:36 | Mark 6:37 | Mark 6:38,Matt 14:16 | Matt 14:17 | Matt 14:18
Mark 6:37,Mark 6:39,Matt 14:16,Matt 14:18,1,0.220391,Mark 6:37 | Mark 6:38 | Mark 6:39,Matt 14:16 | Matt 14:17 | Matt 14:18
Mark 6:37,Mark 6:39,Matt 14:17,Matt 14:19,2,0.17228,Mark 6:37 | Mark 6:38 | Mark 6:39,Matt 14:17 | Matt 14:18 | Matt 14:19
Mark 6:37,Mark 6:39,Matt 14:15,Matt 14:17,3,0.17192,Mark 6:37 | Mark 6:38 | Mark 6:39,Matt 14:15 | Matt 14:16 | Matt 14:17
Mark 6:38,Mark 6:40,Matt 14:17,Matt 14:19,1,0.181662,Mark 6:38 | Mark 6:39 | Mark 6:40,Matt 14:17 | Matt 14:18 | Matt 14:19
Mark 6:39,Mark 6:41,Matt 14:17,Matt 14:19,1,0.316868,Mark 6:39 | Mark 6:40 | Mark 6:41,Matt 14:17 | Matt 14:18 | Matt 14:19
Mark 6:39,Mark 6:41,Matt 14:18,Matt 14:20,2,0.299818,Mark 6:39 | Mark 6:40 | Mark 6:41,Matt 14:18 | Matt 14:19 | Matt 14:20
Mark 6:39,Mark 6:41,Matt 14:19,Matt 14:21,3,0.276804,Mark 6:39 | Mark 6:40 | Mark 6:41,Matt 14:19 | Matt 14:20 | Matt 14:21
Mark 6:40,Mark 6:42,Matt 14:18,Matt 14:20,1,0.340369,Mark 6:40 | Mark 6:41 | Mark 6:42,Matt 14:18 | Matt 14:19 | Matt 14:20
Mark 6:40,Mark 6:42,Matt 14:19,Matt 14:21,2,0.311385,Mark 6:40 | Mark 6:41 | Mark 6:42,Matt 14:19 | Matt 14:20 | Matt 14:21
Mark 6:40,Mark 6:42,Matt 14:17,Matt 14:19,3,0.286536,Mark 6:40 | Mark 6:41 | Mark 6:42,Matt 14:17 | Matt 14:18 | Matt 14:19
Mark 6:40,Mark 6:42,Matt 15:35,Matt 15:37,4,0.225976,Mark 6:40 | Mark 6:41 | Mark 6:42,Matt 15:35 | Matt 15:36 | Matt 15:37
Mark 6:40,Mark 6:42,Matt 15:36,Matt 15:38,5,0.187186,Mark 6:40 | Mark 6:41 | Mark 6:42,Matt 15:36 | Matt 15:37 | Matt 15:38
Mark 6:41,Mark 6:43,Matt 14:18,Matt 14:20,1,0.480278,Mark 6:41 | Mark 6:42 | Mark 6:43,Matt 14:18 | Matt 14:19 | Matt 14:20
Mark 6:41,Mark 6:43,Matt 14:19,Matt 14:21,2,0.436427,Mark 6:41 | Mark 6:42 | Mark 6:43,Matt 14:19 | Matt 14:20 | Matt 14:21
Mark 6:41,Mark 6:43,Matt 14:17,Matt 14:19,3,0.281166,Mark 6:41 | Mark 6:42 | Mark 6:43,Matt 14:17 | Matt 14:18 | Matt 14:19
Mark 6:41,Mark 6:43,Matt 15:35,Matt 15:37,4,0.235821,Mark 6:41 | Mark 6:42 | Mark 6:43,Matt 15:35 | Matt 15:36 | Matt 15:37
Mark 6:41,Mark 6:43,Matt 15:36,Matt 15:38,5,0.227086,Mark 6:41 | Mark 6:42 | Mark 6:43,Matt 15:36 | Matt 15:37 | Matt 15:38
Mark 6:41,Mark 6:43,Matt 14:20,Matt 14:22,6,0.194675,Mark 6:41 | Mark 6:42 | Mark 6:43,Matt 14:20 | Matt 14:21 | Matt 14:22
Mark 6:42,Mark 6:44,Matt 14:20,Matt 14:22,1,0.322202,Mark 6:42 | Mark 6:43 | Mark 6:44,Matt 14:20 | Matt 14:21 | Matt 14:22
Mark 6:42,Mark 6:44,Matt 14:19,Matt 14:21,2,0.299663,Mark 6:42 | Mark 6:43 | Mark 6:44,Matt 14:19 | Matt 14:20 | Matt 14:21
Mark 6:42,Mark 6:44,Matt 14:18,Matt 14:20,3,0.253856,Mark 6:42 | Mark 6:43 | Mark 6:44,Matt 14:18 | Matt 14:19 | Matt 14:20
Mark 6:42,Mark 6:44,Matt 15:36,Matt 15:38,4,0.236328,Mark 6:42 | Mark 6:43 | Mark 6:44,Matt 15:36 | Matt 15:37 | Matt 15:38
Mark 6:42,Mark 6:44,Matt 15:37,Matt 15:39,5,0.203942,Mark 6:42 | Mark 6:43 | Mark 6:44,Matt 15:37 | Matt 15:38 | Matt 15:39
Mark 6:42,Mark 6:44,Matt 15:35,Matt 15:37,6,0.186625,Mark 6:42 | Mark 6:43 | Mark 6:44,Matt 15:35 | Matt 15:36 | Matt 15:37
Mark 6:43,Mark 6:45,Matt 14:20,Matt 14:22,1,0.462337,Mark 6:43 | Mark 6:44 | Mark 6:45,Matt 14:20 | Matt 14:21 | Matt 14:22
Mark 6:43,Mark 6:45,Matt 14:21,Matt 14:23,2,0.309879,Mark 6:43 | Mark 6:44 | Mark 6:45,Matt 14:21 | Matt 14:22 | Matt 14:23
Mark 6:43,Mark 6:45,Matt 14:22,Matt 14:24,3,0.214757,Mark 6:43 | Mark 6:44 | Mark 6:45,Matt 14:22 | Matt 14:23 | Matt 14:24
Mark 6:43,Mark 6:45,Matt 14:19,Matt 14:21,4,0.194642,Mark 6:43 | Mark 6:44 | Mark 6:45,Matt 14:19 | Matt 14:20 | Matt 14:21
Mark 6:43,Mark 6:45,Matt 15:37,Matt 15:39,5,0.180896,Mark 6:43 | Mark 6:44 | Mark 6:45,Matt 15:37 | Matt 15:38 | Matt 15:39
Mark 6:44,Mark 6:46,Matt 14:21,Matt 14:23,1,0.393234,Mark 6:44 | Mark 6:45 | Mark 6:46,Matt 14:21 | Matt 14:22 | Matt 14:23
Mark 6:44,Mark 6:46,Matt 14:20,Matt 14:22,2,0.331592,Mark 6:44 | Mark 6:45 | Mark 6:46,Matt 14:20 | Matt 14:21 | Matt 14:22
Mark 6:44,Mark 6:46,Matt 14:22,Matt 14:24,3,0.276113,Mark 6:44 | Mark 6:45 | Mark 6:46,Matt 14:22 | Matt 14:23 | Matt 14:24
Mark 6:45,Mark 6:47,Matt 14:21,Matt 14:23,1,0.388492,Mark 6:45 | Mark 6:46 | Mark 6:47,Matt 14:21 | Matt 14:22 | Matt 14:23
Mark 6:45,Mark 6:47,Matt 14:22,Matt 14:24,2,0.385305,Mark 6:45 | Mark 6:46 | Mark 6:47,Matt 14:22 | Matt 14:23 | Matt 14:24
Mark 6:45,Mark 6:47,Matt 14:20,Matt 14:22,3,0.236599,Mark 6:45 | Mark 6:46 | Mark 6:47,Matt 14:20 | Matt 14:21 | Matt 14:22
Mark 6:45,Mark 6:47,Matt 14:23,Matt 14:25,4,0.222447,Mark 6:45 | Mark 6:46 | Mark 6:47,Matt 14:23 | Matt 14:24 | Matt 14:25
Mark 6:46,Mark 6:48,Matt 14:23,Matt 14:25,1,0.412384,Mark 6:46 | Mark 6:47 | Mark 6:48,Matt 14:23 | Matt 14:24 | Matt 14:25
Mark 6:46,Mark 6:48,Matt 14:24,Matt 14:26,2,0.266701,Mark 6:46 | Mark 6:47 | Mark 6:48,Matt 14:24 | Matt 14:25 | Matt 14:26
Mark 6:46,Mark 6:48,Matt 14:22,Matt 14:24,3,0.214666,Mark 6:46 | Mark 6:47 | Mark 6:48,Matt 14:22 | Matt 14:23 | Matt 14:24
Mark 6:46,Mark 6:48,Matt 14:25,Matt 14:27,4,0.188564,Mark 6:46 | Mark 6:47 | Mark 6:48,Matt 14:25 | Matt 14:26 | Matt 14:27
Mark 6:47,Mark 6:49,Matt 14:24,Matt 14:26,1,0.354279,Mark 6:47 | Mark 6:48 | Mark 6:49,Matt 14:24 | Matt 14:25 | Matt 14:26
Mark 6:47,Mark 6:49,Matt 14:23,Matt 14:25,2,0.343535,Mark 6:47 | Mark 6:48 | Mark 6:49,Matt 14:23 | Matt 14:24 | Matt 14:25
Mark 6:47,Mark 6:49,Matt 14:25,Matt 14:27,3,0.278685,Mark 6:47 | Mark 6:48 | Mark 6:49,Matt 14:25 | Matt 14:26 | Matt 14:27
Mark 6:47,Mark 6:49,Matt 14:22,Matt 14:24,4,0.162358,Mark 6:47 | Mark 6:48 | Mark 6:49,Matt 14:22 | Matt 14:23 | Matt 14:24
Mark 6:48,Mark 6:50,Matt 14:25,Matt 14:27,1,0.501409,Mark 6:48 | Mark 6:49 | Mark 6:50,Matt 14:25 | Matt 14:26 | Matt 14:27
Mark 6:48,Mark 6:50,Matt 14:24,Matt 14:26,2,0.350167,Mark 6:48 | Mark 6:49 | Mark 6:50,Matt 14:24 | Matt 14:25 | Matt 14:26
Mark 6:48,Mark 6:50,Matt 14:26,Matt 14:28,3,0.312051,Mark 6:48 | Mark 6:49 | Mark 6:50,Matt 14:26 | Matt 14:27 | Matt 14:28
Mark 6:48,Mark 6:50,Matt 14:23,Matt 14:25,4,0.216298,Mark 6:48 | Mark 6:49 | Mark 6:50,Matt 14:23 | Matt 14:24 | Matt 14:25
Mark 6:48,Mark 6:50,Matt 14:27,Matt 14:29,5,0.191452,Mark 6:48 | Mark 6:49 | Mark 6:50,Matt 14:27 | Matt 14:28 | Matt 14:29
Mark 6:49,Mark 6:51,Matt 14:25,Matt 14:27,1,0.354642,Mark 6:49 | Mark 6:50 | Mark 6:51,Matt 14:25 | Matt 14:26 | Matt 14:27
Mark 6:49,Mark 6:51,Matt 14:26,Matt 14:28,2,0.340986,Mark 6:49 | Mark 6:50 | Mark 6:51,Matt 14:26 | Matt 14:27 | Matt 14:28
Mark 6:49,Mark 6:51,Matt 14:27,Matt 14:29,3,0.233631,Mark 6:49 | Mark 6:50 | Mark 6:51,Matt 14:27 | Matt 14:28 | Matt 14:29
Mark 6:49,Mark 6:51,Matt 14:24,Matt 14:26,4,0.166419,Mark 6:49 | Mark 6:50 | Mark 6:51,Matt 14:24 | Matt 14:25 | Matt 14:26
Mark 6:50,Mark 6:52,Matt 14:26,Matt 14:28,1,0.238766,Mark 6:50 | Mark 6:51 | Mark 6:52,Matt 14:26 | Matt 14:27 | Matt 14:28
Mark 6:50,Mark 6:52,Matt 14:25,Matt 14:27,2,0.237433,Mark 6:50 | Mark 6:51 | Mark 6:52,Matt 14:25 | Matt 14:26 | Matt 14:27
Mark 6:50,Mark 6:52,Matt 14:27,Matt 14:29,3,0.219599,Mark 6:50 | Mark 6:51 | Mark 6:52,Matt 14:27 | Matt 14:28 | Matt 14:29
Mark 6:50,Mark 6:52,Matt 14:32,Matt 14:34,4,0.176917,Mark 6:50 | Mark 6:51 | Mark 6:52,Matt 14:32 | Matt 14:33 | Matt 14:34
Mark 6:50,Mark 6:52,Matt 14:31,Matt 14:33,5,0.169795,Mark 6:50 | Mark 6:51 | Mark 6:52,Matt 14:31 | Matt 14:32 | Matt 14:33
Mark 6:51,Mark 6:53,Matt 14:32,Matt 14:34,1,0.330318,Mark 6:51 | Mark 6:52 | Mark 6:53,Matt 14:32 | Matt 14:33 | Matt 14:34
Mark 6:51,Mark 6:53,Matt 14:31,Matt 14:33,2,0.168488,Mark 6:51 | Mark 6:52 | Mark 6:53,Matt 14:31 | Matt 14:32 | Matt 14:33
Mark 6:52,Mark 6:54,Matt 14:33,Matt 14:35,1,0.17856,Mark 6:52 | Mark 6:53 | Mark 6:54,Matt 14:33 | Matt 14:34 | Matt 14:35
Mark 6:52,Mark 6:54,Matt 14:32,Matt 14:34,2,0.178365,Mark 6:52 | Mark 6:53 | Mark 6:54,Matt 14:32 | Matt 14:33 | Matt 14:34
Mark 6:53,Mark 6:55,Matt 14:33,Matt 14:35,1,0.23777,Mark 6:53 | Mark 6:54 | Mark 6:55,Matt 14:33 | Matt 14:34 | Matt 14:35
Mark 6:53,Mark 6:55,Matt 14:34,Matt 14:36,2,0.206211,Mark 6:53 | Mark 6:54 | Mark 6:55,Matt 14:34 | Matt 14:35 | Matt 14:36
Mark 6:54,Mark 6:56,Matt 14:34,Matt 14:36,1,0.192459,Mark 6:54 | Mark 6:55 | Mark 6:56,Matt 14:34 | Matt 14:35 | Matt 14:36
Mark 6:54,Mark 6:56,Matt 14:35,Matt 15:1,2,0.184002,Mark 6:54 | Mark 6:55 | Mark 6:56,Matt 14:35 | Matt 14:36 | Matt 15:1
Mark 6:55,Mark 7:1,Matt 14:35,Matt 15:1,1,0.218497,Mark 6:55 | Mark 6:56 | Mark 7:1,Matt 14:35 | Matt 14:36 | Matt 15:1
Mark 6:55,Mark 7:1,Matt 14:34,Matt 14:36,2,0.171911,Mark 6:55 | Mark 6:56 | Mark 7:1,Matt 14:34 | Matt 14:35 | Matt 14:36
Mark 6:56,Mark 7:2,Matt 14:36,Matt 15:2,1,0.239878,Mark 6:56 | Mark 7:1 | Mark 7:2,Matt 14:36 | Matt 15:1 | Matt 15:2
Mark 7:1,Mark 7:3,Matt 15:1,Matt 15:3,1,0.260443,Mark 7:1 | Mark 7:2 | Mark 7:3,Matt 15:1 | Matt 15:2 | Matt 15:3
Mark 7:1,Mark 7:3,Matt 14:36,Matt 15:2,2,0.231394,Mark 7:1 | Mark 7:2 | Mark 7:3,Matt 14:36 | Matt 15:1 | Matt 15:2
Mark 7:1,Mark 7:3,Matt 15:2,Matt 15:4,3,0.166988,Mark 7:1 | Mark 7:2 | Mark 7:3,Matt 15:2 | Matt 15:3 | Matt 15:4
Mark 7:3,Mark 7:5,Matt 15:1,Matt 15:3,1,0.166821,Mark 7:3 | Mark 7:4 | Mark 7:5,Matt 15:1 | Matt 15:2 | Matt 15:3
Mark 7:4,Mark 7:6,Matt 15:6,Matt 15:8,1,0.295167,Mark 7:4 | Mark 7:5 | Mark 7:6,Matt 15:6 | Matt 15:7 | Matt 15:8
Mark 7:4,Mark 7:6,Matt 15:7,Matt 15:9,2,0.247321,Mark 7:4 | Mark 7:5 | Mark 7:6,Matt 15:7 | Matt 15:8 | Matt 15:9
Mark 7:5,Mark 7:7,Matt 15:7,Matt 15:9,1,0.550235,Mark 7:5 | Mark 7:6 | Mark 7:7,Matt 15:7 | Matt 15:8 | Matt 15:9
Mark 7:5,Mark 7:7,Matt 15:8,Matt 15:10,2,0.408974,Mark 7:5 | Mark 7:6 | Mark 7:7,Matt 15:8 | Matt 15:9 | Matt 15:10
Mark 7:5,Mark 7:7,Matt 15:6,Matt 15:8,3,0.341228,Mark 7:5 | Mark 7:6 | Mark 7:7,Matt 15:6 | Matt 15:7 | Matt 15:8
Mark 7:5,Mark 7:7,Matt 15:9,Matt 15:11,4,0.189837,Mark 7:5 | Mark 7:6 | Mark 7:7,Matt 15:9 | Matt 15:10 | Matt 15:11
Mark 7:5,Mark 7:7,Matt 15:1,Matt 15:3,5,0.178543,Mark 7:5 | Mark 7:6 | Mark 7:7,Matt 15:1 | Matt 15:2 | Matt 15:3
Mark 7:5,Mark 7:7,Matt 14:36,Matt 15:2,6,0.161898,Mark 7:5 | Mark 7:6 | Mark 7:7,Matt 14:36 | Matt 15:1 | Matt 15:2
Mark 7:6,Mark 7:8,Matt 15:7,Matt 15:9,1,0.671472,Mark 7:6 | Mark 7:7 | Mark 7:8,Matt 15:7 | Matt 15:8 | Matt 15:9
Mark 7:6,Mark 7:8,Matt 15:8,Matt 15:10,2,0.49117,Mark 7:6 | Mark 7:7 | Mark 7:8,Matt 15:8 | Matt 15:9 | Matt 15:10
Mark 7:6,Mark 7:8,Matt 15:6,Matt 15:8,3,0.386766,Mark 7:6 | Mark 7:7 | Mark 7:8,Matt 15:6 | Matt 15:7 | Matt 15:8
Mark 7:6,Mark 7:8,Matt 15:9,Matt 15:11,4,0.225176,Mark 7:6 | Mark 7:7 | Mark 7:8,Matt 15:9 | Matt 15:10 | Matt 15:11
Mark 7:6,Mark 7:8,Matt 15:5,Matt 15:7,5,0.175641,Mark 7:6 | Mark 7:7 | Mark 7:8,Matt 15:5 | Matt 15:6 | Matt 15:7
Mark 7:7,Mark 7:9,Matt 15:7,Matt 15:9,1,0.284154,Mark 7:7 | Mark 7:8 | Mark 7:9,Matt 15:7 | Matt 15:8 | Matt 15:9
Mark 7:7,Mark 7:9,Matt 15:9,Matt 15:11,2,0.281229,Mark 7:7 | Mark 7:8 | Mark 7:9,Matt 15:9 | Matt 15:10 | Matt 15:11
Mark 7:7,Mark 7:9,Matt 15:8,Matt 15:10,3,0.279987,Mark 7:7 | Mark 7:8 | Mark 7:9,Matt 15:8 | Matt 15:9 | Matt 15:10
Mark 7:8,Mark 7:10,Matt 15:3,Matt 15:5,1,0.433955,Mark 7:8 | Mark 7:9 | Mark 7:10,Matt 15:3 | Matt 15:4 | Matt 15:5
Mark 7:8,Mark 7:10,Matt 15:2,Matt 15:4,2,0.393054,Mark 7:8 | Mark 7:9 | Mark 7:10,Matt 15:2 | Matt 15:3 | Matt 15:4
Mark 7:8,Mark 7:10,Matt 15:4,Matt 15:6,3,0.359336,Mark 7:8 | Mark 7:9 | Mark 7:10,Matt 15:4 | Matt 15:5 | Matt 15:6
Mark 7:8,Mark 7:10,Matt 15:5,Matt 15:7,4,0.180503,Mark 7:8 | Mark 7:9 | Mark 7:10,Matt 15:5 | Matt 15:6 | Matt 15:7
Mark 7:9,Mark 7:11,Matt 15:3,Matt 15:5,1,0.553595,Mark 7:9 | Mark 7:10 | Mark 7:11,Matt 15:3 | Matt 15:4 | Matt 15:5
Mark 7:9,Mark 7:11,Matt 15:4,Matt 15:6,2,0.478309,Mark 7:9 | Mark 7:10 | Mark 7:11,Matt 15:4 | Matt 15:5 | Matt 15:6
Mark 7:9,Mark 7:11,Matt 15:2,Matt 15:4,3,0.356307,Mark 7:9 | Mark 7:10 | Mark 7:11,Matt 15:2 | Matt 15:3 | Matt 15:4
Mark 7:9,Mark 7:11,Matt 15:5,Matt 15:7,4,0.233271,Mark 7:9 | Mark 7:10 | Mark 7:11,Matt 15:5 | Matt 15:6 | Matt 15:7
Mark 7:10,Mark 7:12,Matt 15:4,Matt 15:6,1,0.448379,Mark 7:10 | Mark 7:11 | Mark 7:12,Matt 15:4 | Matt 15:5 | Matt 15:6
Mark 7:10,Mark 7:12,Matt 15:3,Matt 15:5,2,0.436535,Mark 7:10 | Mark 7:11 | Mark 7:12,Matt 15:3 | Matt 15:4 | Matt 15:5
Mark 7:10,Mark 7:12,Matt 15:2,Matt 15:4,3,0.256104,Mark 7:10 | Mark 7:11 | Mark 7:12,Matt 15:2 | Matt 15:3 | Matt 15:4
Mark 7:10,Mark 7:12,Matt 15:5,Matt 15:7,4,0.174393,Mark 7:10 | Mark 7:11 | Mark 7:12,Matt 15:5 | Matt 15:6 | Matt 15:7
Mark 7:11,Mark 7:13,Matt 15:5,Matt 15:7,1,0.343829,Mark 7:11 | Mark 7:12 | Mark 7:13,Matt 15:5 | Matt 15:6 | Matt 15:7
Mark 7:11,Mark 7:13,Matt 15:4,Matt 15:6,2,0.333221,Mark 7:11 | Mark 7:12 | Mark 7:13,Matt 15:4 | Matt 15:5 | Matt 15:6
Mark 7:11,Mark 7:13,Matt 15:3,Matt 15:5,3,0.204817,Mark 7:11 | Mark 7:12 | Mark 7:13,Matt 15:3 | Matt 15:4 | Matt 15:5
Mark 7:11,Mark 7:13,Matt 19:4,Matt 19:6,4,0.164314,Mark 7:11 | Mark 7:12 | Mark 7:13,Matt 19:4 | Matt 19:5 | Matt 19:6
Mark 7:11,Mark 7:13,Matt 15:6,Matt 15:8,5,0.164041,Mark 7:11 | Mark 7:12 | Mark 7:13,Matt 15:6 | Matt 15:7 | Matt 15:8
Mark 7:12,Mark 7:14,Matt 15:5,Matt 15:7,1,0.227228,Mark 7:12 | Mark 7:13 | Mark 7:14,Matt 15:5 | Matt 15:6 | Matt 15:7
Mark 7:12,Mark 7:14,Matt 15:4,Matt 15:6,2,0.208161,Mark 7:12 | Mark 7:13 | Mark 7:14,Matt 15:4 | Matt 15:5 | Matt 15:6
Mark 7:12,Mark 7:14,Matt 15:6,Matt 15:8,3,0.179616,Mark 7:12 | Mark 7:13 | Mark 7:14,Matt 15:6 | Matt 15:7 | Matt 15:8
Mark 7:13,Mark 7:15,Matt 15:10,Matt 15:12,1,0.260452,Mark 7:13 | Mark 7:14 | Mark 7:15,Matt 15:10 | Matt 15:11 | Matt 15:12
Mark 7:13,Mark 7:15,Matt 15:9,Matt 15:11,2,0.249503,Mark 7:13 | Mark 7:14 | Mark 7:15,Matt 15:9 | Matt 15:10 | Matt 15:11
Mark 7:14,Mark 7:17,Matt 15:10,Matt 15:12,1,0.313554,Mark 7:14 | Mark 7:15 | Mark 7:17,Matt 15:10 | Matt 15:11 | Matt 15:12
Mark 7:14,Mark 7:17,Matt 15:9,Matt 15:11,2,0.290669,Mark 7:14 | Mark 7:15 | Mark 7:17,Matt 15:9 | Matt 15:10 | Matt 15:11
Mark 7:14,Mark 7:17,Matt 15:11,Matt 15:13,3,0.165058,Mark 7:14 | Mark 7:15 | Mark 7:17,Matt 15:11 | Matt 15:12 | Matt 15:13
Mark 7:15,Mark 7:18,Matt 15:16,Matt 15:18,1,0.253905,Mark 7:15 | Mark 7:17 | Mark 7:18,Matt 15:16 | Matt 15:17 | Matt 15:18
Mark 7:15,Mark 7:18,Matt 15:15,Matt 15:17,2,0.219215,Mark 7:15 | Mark 7:17 | Mark 7:18,Matt 15:15 | Matt 15:16 | Matt 15:17
Mark 7:15,Mark 7:18,Matt 15:10,Matt 15:12,3,0.176874,Mark 7:15 | Mark 7:17 | Mark 7:18,Matt 15:10 | Matt 15:11 | Matt 15:12
Mark 7:15,Mark 7:18,Matt 15:11,Matt 15:13,4,0.1636,Mark 7:15 | Mark 7:17 | Mark 7:18,Matt 15:11 | Matt 15:12 | Matt 15:13
Mark 7:17,Mark 7:19,Matt 15:16,Matt 15:18,1,0.297519,Mark 7:17 | Mark 7:18 | Mark 7:19,Matt 15:16 | Matt 15:17 | Matt 15:18
Mark 7:17,Mark 7:19,Matt 15:15,Matt 15:17,2,0.272645,Mark 7:17 | Mark 7:18 | Mark 7:19,Matt 15:15 | Matt 15:16 | Matt 15:17
Mark 7:17,Mark 7:19,Matt 15:17,Matt 15:19,3,0.165666,Mark 7:17 | Mark 7:18 | Mark 7:19,Matt 15:17 | Matt 15:18 | Matt 15:19
Mark 7:18,Mark 7:20,Matt 15:16,Matt 15:18,1,0.370657,Mark 7:18 | Mark 7:19 | Mark 7:20,Matt 15:16 | Matt 15:17 | Matt 15:18
Mark 7:18,Mark 7:20,Matt 15:15,Matt 15:17,2,0.262984,Mark 7:18 | Mark 7:19 | Mark 7:20,Matt 15:15 | Matt 15:16 | Matt 15:17
Mark 7:18,Mark 7:20,Matt 15:17,Matt 15:19,3,0.20013,Mark 7:18 | Mark 7:19 | Mark 7:20,Matt 15:17 | Matt 15:18 | Matt 15:19
Mark 7:19,Mark 7:21,Matt 15:17,Matt 15:19,1,0.305507,Mark 7:19 | Mark 7:20 | Mark 7:21,Matt 15:17 | Matt 15:18 | Matt 15:19
Mark 7:19,Mark 7:21,Matt 15:18,Matt 15:20,2,0.233932,Mark 7:19 | Mark 7:20 | Mark 7:21,Matt 15:18 | Matt 15:19 | Matt 15:20
Mark 7:19,Mark 7:21,Matt 15:16,Matt 15:18,3,0.189894,Mark 7:19 | Mark 7:20 | Mark 7:21,Matt 15:16 | Matt 15:17 | Matt 15:18
Mark 7:19,Mark 7:21,Matt 15:19,Matt 15:21,4,0.165632,Mark 7:19 | Mark 7:20 | Mark 7:21,Matt 15:19 | Matt 15:20 | Matt 15:21
Mark 7:20,Mark 7:22,Matt 15:18,Matt 15:20,1,0.280555,Mark 7:20 | Mark 7:21 | Mark 7:22,Matt 15:18 | Matt 15:19 | Matt 15:20
Mark 7:20,Mark 7:22,Matt 15:17,Matt 15:19,2,0.263676,Mark 7:20 | Mark 7:21 | Mark 7:22,Matt 15:17 | Matt 15:18 | Matt 15:19
Mark 7:20,Mark 7:22,Matt 15:19,Matt 15:21,3,0.190556,Mark 7:20 | Mark 7:21 | Mark 7:22,Matt 15:19 | Matt 15:20 | Matt 15:21
