matt_start_ref,matt_end_ref,mark_start_ref,mark_end_ref,rank,window_score,matt_refs,mark_refs
Matt 3:15,Matt 3:17,Mark 1:8,Mark 1:10,3,0.206683,Matt 3:15 | Matt 3:16 | Matt 3:17,Mark 1:8 | Mark 1:9 | Mark 1:10
Matt 3:15,Matt 3:17,Mark 1:11,Mark 1:13,4,0.162487,Matt 3:15 | Matt 3:16 | Matt 3:17,Mark 1:11 | Mark 1:12 | Mark 1:13
Matt 3:16,Matt 4:1,Mark 1:10,Mark 1:12,1,0.382118,Matt 3:16 | Matt 3:17 | Matt 4:1,Mark 1:10 | Mark 1:11 | Mark 1:12
Matt 3:16,Matt 4:1,Mark 1:9,Mark 1:11,2,0.351351,Matt 3:16 | Matt 3:17 | Matt 4:1,Mark 1:9 | Mark 1:10 | Mark 1:11
Matt 3:16,Matt 4:1,Mark 1:11,Mark 1:13,3,0.239495,Matt 3:16 | Matt 3:17 | Matt 4:1,Mark 1:11 | Mark 1:12 | Mark 1:13
Matt 3:16,Matt 4:1,Mark 1:8,Mark 1:10,4,0.238868,Matt 3:16 | Matt 3:17 | Matt 4:1,Mark 1:8 | Mark 1:9 | Mark 1:10
Matt 3:17,Matt 4:2,Mark 1:11,Mark 1:13,1,0.297545,Matt 3:17 | Matt 4:1 | Matt 4:2,Mark 1:11 | Mark 1:12 | Mark 1:13
Matt 3:17,Matt 4:2,Mark 1:10,Mark 1:12,2,0.213878,Matt 3:17 | Matt 4:1 | Matt 4:2,Mark 1:10 | Mark 1:11 | Mark 1:12
Matt 3:17,Matt 4:2,Mark 1:9,Mark 1:11,3,0.178551,Matt 3:17 | Matt 4:1 | Matt 4:2,Mark 1:9 | Mark 1:10 | Mark 1:11
Matt 4:10,Matt 4:12,Mark 1:12,Mark 1:14,1,0.162805,Matt 4:10 | Matt 4:11 | Matt 4:12,Mark 1:12 | Mark 1:13 | Mark 1:14
Matt 4:16,Matt 4:18,Mark 1:14,Mark 1:16,1,0.282874,Matt 4:16 | Matt 4:17 | Matt 4:18,Mark 1:14 | Mark 1:15 | Mark 1:16
Matt 4:16,Matt 4:18,Mark 1:15,Mark 1:17,2,0.256554,Matt 4:16 | Matt 4:17 | Matt 4:18,Mark 1:15 | Mark 1:16 | Mark 1:17
Matt 4:16,Matt 4:18,Mark 1:16,Mark 1:18,3,0.205172,Matt 4:16 | Matt 4:17 | Matt 4:18,Mark 1:16 | Mark 1:17 | Mark 1:18
Matt 4:17,Matt 4:19,Mark 1:15,Mark 1:17,1,0.413314,Matt 4:17 | Matt 4:18 | Matt 4:19,Mark 1:15 | Mark 1:16 | Mark 1:17
Matt 4:17,Matt 4:19,Mark 1:16,Mark 1:18,2,0.358566,Matt 4:17 | Matt 4:18 | Matt 4:19,Mark 1:16 | Mark 1:17 | Mark 1:18
Matt 4:17,Matt 4:19,Mark 1:14,Mark 1:16,3,0.335433,Matt 4:17 | Matt 4:18 | Matt 4:19,Mark 1:14 | Mark 1:15 | Mark 1:16
Matt 4:18,Matt 4:20,Mark 1:16,Mark 1:18,1,0.512903,Matt 4:18 | Matt 4:19 | Matt 4:20,Mark 1:16 | Mark 1:17 | Mark 1:18
Matt 4:18,Matt 4:20,Mark 1:15,Mark 1:17,2,0.338789,Matt 4:18 | Matt 4:19 | Matt 4:20,Mark 1:15 | Mark 1:16 | Mark 1:17
